cone1,cone2,cone3,center1x,center1y,center2x,center2y,center3x,center3y,slice_index
224.7850036621093,204.0121307373047,235.8771209716797,875.9279174804688,1603.6005859375,1666.5225830078125,283.8834533691406,130.22319030761722,286.4406433105469,1056
,,,,,,,,,1061
248.52178955078125,207.9444274902344,242.3933563232422,874.6187133789062,1616.9482421875,1668.8470458984375,288.7006530761719,124.38159942626952,287.8053283691406,1065
213.5575561523437,211.5440673828125,,877.2673950195312,1600.4296875,1665.4095458984375,292.107421875,,,1069
231.51583862304688,212.1649932861328,236.4067230224609,873.974853515625,1617.3115234375,1665.321533203125,288.5813293457031,130.5924072265625,289.67291259765625,1073
239.35899353027344,209.1461181640625,222.8468475341797,874.585693359375,1613.33349609375,1664.100341796875,297.10235595703125,127.42398071289062,290.4205017089844,1077
224.4931640625,225.1732177734375,241.2333831787109,877.1743774414062,1603.120849609375,1664.620361328125,292.6098022460937,129.26118469238278,285.4527282714844,1082
216.0580444335937,227.32931518554688,237.822509765625,872.1552124023438,1609.92529296875,1666.35595703125,286.4374084472656,130.16546630859378,286.9613037109375,1086
227.4097900390625,223.2565460205078,234.66940307617188,876.1489868164062,1608.10009765625,1669.8035888671875,293.560546875,133.27471923828122,286.7875366210937,1090
233.29132080078125,226.2955017089844,239.2656707763672,876.114501953125,1607.2255859375,1670.5208740234375,286.564208984375,132.38539123535156,287.7537841796875,1094
229.3903350830078,221.18653869628903,232.4045867919922,871.7432250976562,1618.54052734375,1668.348388671875,285.3294372558594,125.12284088134766,283.7875671386719,1098
244.4271545410156,210.4748992919922,232.6299285888672,875.0424194335938,1617.309326171875,1670.9012451171875,286.5102844238281,126.62174987792967,283.72998046875,1103
216.4631805419922,229.82530212402344,244.1751251220703,874.0830688476562,1605.177978515625,1668.101318359375,286.23077392578125,128.19422912597656,284.3337097167969,1107
193.66064453125,226.9068298339844,235.7308807373047,875.6790161132812,1606.048583984375,1669.16748046875,283.87335205078125,118.53994750976562,270.14263916015625,1111
209.7283477783203,196.47314453125,231.33790588378903,875.3973999023438,1602.16650390625,1669.1221923828125,293.6840209960937,128.53729248046878,284.69903564453125,1115
227.39791870117188,231.1786956787109,234.7867584228516,876.853515625,1608.567138671875,1669.042724609375,290.5008850097656,131.06692504882812,287.1430053710937,1119
218.3321990966797,226.48318481445312,236.77362060546875,873.912109375,1610.0570068359375,1664.8900146484375,288.4261169433594,131.40107727050778,282.3561096191406,1124
234.8023834228516,225.1919250488281,,873.9158935546875,1612.41357421875,1673.9918212890625,286.3808288574219,,,1128
,226.5623016357422,231.953369140625,,,1668.54638671875,291.70733642578125,128.71577453613278,289.8164978027344,1132
228.8998107910156,225.4886779785156,237.3978576660156,875.7343139648438,1616.9964599609375,1664.515869140625,296.207275390625,129.20921325683594,287.8927307128906,1136
242.50421142578125,219.87461853027344,238.39654541015625,876.6570434570312,1618.03173828125,1665.6781005859375,288.7554626464844,128.32989501953122,284.9660949707031,1140
234.6509552001953,222.41769409179688,239.65245056152344,875.1207885742188,1614.4603271484375,1668.352294921875,282.00445556640625,130.59442138671878,288.30133056640625,1144
235.4072723388672,229.05636596679688,239.56846618652344,874.6083984375,1612.9149169921875,1667.36865234375,287.27642822265625,129.51162719726562,284.9933166503906,1149
217.5273742675781,224.2609100341797,231.97447204589844,875.5194702148438,1604.8431396484375,1673.81640625,289.0077819824219,127.5937271118164,284.9576721191406,1153
222.5694122314453,216.426513671875,235.8385009765625,876.8596801757812,1607.15576171875,1672.748046875,287.1806335449219,125.84197235107422,287.14813232421875,1157
222.2173309326172,222.7775115966797,237.7715301513672,877.350341796875,1609.78662109375,1669.8980712890625,286.3233642578125,125.996337890625,285.7880859375,1161
224.7224273681641,211.4318389892578,234.9752349853516,879.5066528320312,1613.351318359375,1670.9969482421875,291.5085144042969,129.78746032714844,285.81640625,1165
228.24624633789065,226.6517944335937,233.084701538086,874.7476196289062,1611.76611328125,1669.490966796875,286.7449645996094,131.76411437988278,286.6474609375,1170
218.8291015625,222.176498413086,236.28504943847656,874.5989990234375,1608.0045166015625,1669.967041015625,287.6732788085937,130.26748657226562,287.6268615722656,1174
228.6856384277344,222.5315399169922,235.67330932617188,874.5816040039062,1612.4334716796875,1672.4007568359375,285.7119445800781,130.62309265136722,286.2538757324219,1178
226.0601501464844,224.2509613037109,233.5293731689453,874.0134887695312,1615.4620361328125,1670.899658203125,282.8238525390625,131.35385131835938,288.9351501464844,1182
231.4761199951172,223.3140869140625,231.47781372070312,876.1812744140625,1615.29638671875,1668.4110107421875,284.07196044921875,126.96849822998048,286.0893859863281,1186
232.9349670410156,224.83888244628903,,877.8276977539062,1614.63134765625,1670.7803955078125,287.0499267578125,,,1191
222.6627197265625,223.1228942871093,230.2310333251953,874.9927978515625,1616.7978515625,1671.446044921875,286.8479309082031,120.4605484008789,275.88314819335943,1195
236.42616271972656,220.2433013916016,230.4949493408203,876.7882690429688,1617.0533447265625,1668.49755859375,287.78790283203125,128.74946594238278,284.0308532714844,1199
227.4654693603516,219.5367584228516,225.6689758300781,877.3519287109375,1611.9366455078125,1669.969970703125,287.5430603027344,128.87763977050778,289.1873779296875,1203
200.290267944336,204.0611114501953,221.229736328125,877.7387084960938,1619.353515625,1670.912109375,288.3224792480469,134.43281555175778,286.18798828125,1207
231.58084106445312,222.3404541015625,,876.0593872070312,1614.1507568359375,1667.2515869140625,289.1982727050781,,,1212
225.75927734375,222.9333038330078,,876.8530883789062,1615.5416259765625,1668.8013916015625,286.5053100585937,,,1216
216.546142578125,228.5674285888672,233.2145233154297,876.4105224609375,1619.9329833984375,1670.6253662109375,288.4126281738281,128.83291625976562,284.9377746582031,1220
232.2315368652344,219.26612854003903,230.7105407714844,875.4200439453125,1620.883544921875,1670.264404296875,292.4813232421875,126.80306243896484,283.478759765625,1224
217.9931640625,222.29054260253903,,878.1617431640625,1615.10595703125,1668.4381103515625,290.5538635253906,,,1228
212.36309814453125,220.5910797119141,231.64051818847656,874.217529296875,1614.844970703125,1668.82763671875,289.9233093261719,122.92555236816406,275.71728515625,1232
230.11268615722656,216.1983184814453,224.0095672607422,875.978271484375,1615.8045654296875,1670.903564453125,288.897705078125,130.09994506835938,284.6313171386719,1237
,219.99331665039065,,,,1671.060302734375,288.81170654296875,,,1241
196.1161193847656,219.94468688964844,229.6619567871093,875.4443969726562,1611.689453125,1669.3677978515625,285.7657775878906,129.26242065429688,283.9092102050781,1245
227.26914978027344,212.81983947753903,233.29302978515625,875.3134155273438,1616.7559814453125,1671.213623046875,291.0442199707031,131.89662170410156,286.3529052734375,1249
185.99913024902344,206.70654296875,231.6116180419922,876.5554809570312,1609.7607421875,1668.07958984375,287.76544189453125,130.84878540039062,286.8857116699219,1253
218.1816711425781,204.0160369873047,230.4699249267578,876.3713989257812,1615.996826171875,1666.942626953125,292.728271484375,130.88371276855472,285.512939453125,1258
223.7785797119141,211.5795745849609,229.66632080078125,876.1519775390625,1615.41650390625,1662.7794189453125,285.44451904296875,128.14302062988278,285.5877685546875,1262
213.4988555908203,204.0126800537109,231.10064697265625,876.7907104492188,1615.323974609375,1661.831787109375,286.5508117675781,128.2462158203125,284.2169494628906,1266
216.12124633789065,220.1160888671875,229.87628173828125,874.521728515625,1617.214599609375,1669.8775634765625,284.5572814941406,129.29454040527344,285.1715087890625,1270
197.2742614746093,212.7464904785156,223.6470031738281,874.6284790039062,1607.7686767578125,1668.7001953125,290.3039245605469,129.83441162109378,284.3995666503906,1274
202.690185546875,217.2251892089844,230.2942047119141,875.95263671875,1617.2457275390625,1671.88525390625,286.2857666015625,131.47189331054688,283.3766784667969,1279
221.7482452392578,210.8516082763672,231.3412933349609,877.4595947265625,1618.5517578125,1672.845458984375,290.1853942871094,129.94137573242188,285.02398681640625,1283
218.2342224121093,204.5981903076172,,879.2799682617188,1614.271240234375,1669.3411865234375,286.3246765136719,,,1287
206.11111450195312,197.23703002929688,,876.7305908203125,1613.6414794921875,1672.5487060546875,283.05059814453125,,,1291
191.2448272705078,197.3834381103516,,877.2882690429688,1610.257568359375,1667.47607421875,285.3475646972656,,,1295
151.73309326171875,162.53631591796875,177.2681427001953,886.674560546875,1594.6217041015625,1674.5704345703125,292.18914794921875,133.27787780761722,282.3674011230469,1300
171.43814086914062,,,878.3103637695312,1620.30029296875,,,,,1304
209.53863525390625,184.3931427001953,216.055908203125,877.0467529296875,1615.7926025390625,1663.2064208984375,287.6106872558594,126.4307098388672,282.6026306152344,1308
211.21139526367188,206.475814819336,224.8660888671875,875.4540405273438,1613.596923828125,1674.22705078125,282.3474426269531,131.86808776855472,286.173095703125,1312
207.98828125,215.27096557617188,222.11349487304688,874.8853149414062,1621.82568359375,1672.9263916015625,286.7895812988281,130.10586547851562,283.9422607421875,1316
203.89259338378903,191.7756500244141,217.0765380859375,875.3639526367188,1612.3846435546875,1663.10791015625,289.2684936523437,131.45260620117188,284.4352722167969,1320
202.2516021728516,209.8457336425781,218.5214691162109,878.528564453125,1610.3238525390625,1670.454345703125,290.5654296875,129.98771667480472,285.6184997558594,1325
195.9078369140625,208.395736694336,224.9534149169922,878.544921875,1615.013427734375,1670.548095703125,287.23358154296875,121.98236846923828,275.84469604492193,1329
198.0694274902344,201.8468170166016,221.07801818847656,877.6444702148438,1611.6221923828125,1669.91748046875,284.5725402832031,125.04368591308594,281.9506225585937,1333
196.9436798095703,211.9920654296875,225.13385009765625,878.6591186523438,1608.70849609375,1671.3812255859375,284.6513977050781,125.46003723144533,281.6567687988281,1337
206.3378143310547,205.323486328125,,877.0543823242188,1617.09033203125,1670.9879150390625,286.1141967773437,,,1341
213.18386840820312,196.31903076171875,214.37570190429688,877.9059448242188,1615.6148681640625,1666.4417724609375,284.7785339355469,116.2882843017578,277.42977905273443,1346
205.0475006103516,193.4353790283203,207.4810028076172,878.9163818359375,1613.1552734375,1671.629150390625,281.1068420410156,117.3928451538086,294.996826171875,1350
193.8742218017578,,,874.9674072265625,1615.580810546875,,,,,1354
202.5983428955078,209.8751220703125,222.30186462402344,874.8040161132812,1612.5399169921875,1671.375,284.01397705078125,130.04991149902344,283.5676574707031,1358
197.223861694336,205.4789428710937,219.1793670654297,877.3709716796875,1609.940673828125,1674.92431640625,283.1098022460937,132.11260986328122,284.0789489746094,1362
204.0074157714844,202.2132263183593,223.785873413086,875.4952392578125,1622.5283203125,1674.416748046875,285.2864990234375,132.05862426757812,284.073486328125,1367
214.3883514404297,199.40213012695312,,874.8326416015625,1617.689697265625,1671.3795166015625,282.0361022949219,,,1371
195.7021026611328,205.79283142089844,215.30392456054688,873.8698120117188,1613.0201416015625,1673.7237548828125,283.6600952148437,124.36040496826172,286.4895935058594,1375
197.2525177001953,208.8775634765625,220.0178985595703,873.2628173828125,1612.581787109375,1670.4852294921875,284.7528076171875,127.70335388183594,284.135009765625,1379
194.8715667724609,197.6003875732422,204.2100982666016,873.2928466796875,1611.5703125,1671.2470703125,287.12481689453125,116.01380920410156,272.49057006835943,1383
176.14422607421875,205.30479431152344,,873.5745239257812,1611.0599365234375,1671.870361328125,282.4909973144531,,,1388
188.1210479736328,203.7239685058593,212.2002716064453,874.6942138671875,1609.3917236328125,1672.670654296875,282.6247863769531,118.04844665527344,265.7362365722656,1392
185.3933868408203,183.0302124023437,,873.6034545898438,1607.9779052734375,1667.2125244140625,288.7598571777344,,,1396
184.7618560791016,190.59933471679688,214.40069580078125,873.09375,1613.900146484375,1670.3006591796875,286.3509216308594,132.12503051757812,284.4857482910156,1400
198.35037231445312,205.0918273925781,213.9353790283203,875.5951538085938,1615.068359375,1671.7376708984375,285.5263671875,114.8188018798828,268.94342041015625,1404
196.00885009765625,204.36363220214844,,874.8117065429688,1612.7313232421875,1670.05078125,285.9525146484375,,,1408
195.13082885742188,200.5481719970703,205.3241729736328,874.2964477539062,1621.55419921875,1669.3455810546875,285.2110900878906,111.66046142578124,266.59640502929693,1413
184.68540954589844,206.15777587890625,,873.219970703125,1607.3580322265625,1672.1683349609375,284.09649658203125,,,1417
202.51461791992188,196.3209381103516,,874.4172973632812,1613.3641357421875,1668.8953857421875,280.593505859375,,,1421
197.57351684570312,197.3590545654297,,874.08154296875,1621.30615234375,1672.1693115234375,281.48260498046875,,,1425
160.29534912109375,178.22137451171875,206.9786834716797,870.3013916015625,1601.6104736328125,1664.95654296875,279.43002319335943,131.97525024414062,288.2817687988281,1429
175.58851623535156,167.38845825195312,204.0048828125,870.4671630859375,1607.333984375,1672.842529296875,277.620849609375,135.4820556640625,285.3415222167969,1434
167.8332061767578,177.73220825195312,207.5540771484375,877.0254516601562,1610.5203857421875,1669.55859375,285.46148681640625,130.32423400878906,290.3033447265625,1438
192.7769470214844,202.18875122070312,212.114974975586,873.87548828125,1611.4224853515625,1673.838134765625,286.9348449707031,133.15885925292972,288.54949951171875,1442
,195.6336669921875,209.4818725585937,,,1670.8939208984375,282.4661560058594,134.03358459472656,285.2514038085937,1446
194.9803771972656,196.7445678710937,209.5307159423828,874.9826049804688,1618.916015625,1671.6474609375,281.365234375,134.30181884765622,284.50811767578125,1450
211.6591186523437,194.2345123291016,206.5580139160156,875.2792358398438,1623.0081787109375,1674.082763671875,283.0393371582031,131.41278076171878,286.68896484375,1455
193.5736541748047,191.82937622070312,210.94000244140625,877.4061279296875,1615.157958984375,1676.54443359375,282.799560546875,134.68014526367188,282.97216796875,1459
200.64596557617188,190.0207061767578,212.7434997558593,876.5661010742188,1626.459228515625,1672.6011962890625,275.67120361328125,134.97781372070312,282.9595031738281,1463
196.0417633056641,188.46495056152344,209.35906982421875,874.63671875,1615.5020751953125,1672.718994140625,281.06295776367193,132.17352294921878,283.3953552246094,1467
,,202.3753204345703,,,,,136.18516540527344,282.1239318847656,1471
198.7061462402344,192.98036193847656,205.0718231201172,875.76171875,1619.3143310546875,1671.16796875,278.15313720703125,133.408447265625,281.86395263671875,1476
194.0087280273437,189.8646850585937,211.5062255859375,874.16748046875,1610.321044921875,1673.2984619140625,285.7162170410156,131.64431762695312,284.694580078125,1480
193.7846221923828,198.4008636474609,211.723388671875,875.2406005859375,1612.9281005859375,1675.0135498046875,282.4154052734375,133.93730163574222,283.59259033203125,1484
193.4193420410156,196.29396057128903,209.920150756836,874.1656494140625,1614.785888671875,1669.999267578125,282.3932800292969,132.57455444335938,284.0950927734375,1488
196.8569183349609,193.07814025878903,207.4520263671875,873.5458984375,1614.143798828125,1671.207763671875,280.77197265625,133.07652282714844,285.70928955078125,1492
192.58316040039065,201.69715881347656,211.1237945556641,873.4668579101562,1613.3116455078125,1674.8311767578125,280.73992919921875,133.76365661621094,282.42437744140625,1496
197.4130859375,184.673583984375,208.6292419433593,874.820068359375,1615.9124755859375,1667.6031494140625,281.80108642578125,134.61253356933594,283.2998046875,1501
196.58511352539065,194.61627197265625,210.0490264892578,873.3172607421875,1613.9190673828125,1673.9715576171875,284.1065368652344,132.519775390625,284.2630310058594,1505
168.22640991210938,163.32958984375,209.2275390625,877.8683471679688,1608.4510498046875,1666.9964599609375,292.0142517089844,133.92623901367188,283.7869873046875,1509
187.12274169921875,190.7957458496093,206.94395446777344,875.6603393554688,1613.7608642578125,1670.4464111328125,286.1669616699219,130.7117919921875,283.47564697265625,1513
182.9370574951172,185.8201599121093,210.1108245849609,874.3811645507812,1611.912841796875,1670.287353515625,278.6864013671875,134.43429565429688,284.55792236328125,1517
173.07427978515625,195.65625,206.683822631836,875.609619140625,1611.6348876953125,1673.6346435546875,280.50912475585943,136.76593017578122,284.9836730957031,1522
189.5523681640625,186.3184509277344,205.076416015625,874.9376831054688,1616.518310546875,1672.826171875,280.4638061523437,134.80999755859378,284.720947265625,1526
191.62374877929688,190.72344970703125,201.8774871826172,876.1129760742188,1612.762939453125,1675.16650390625,280.1728515625,133.15766906738278,285.8603210449219,1530
181.8878936767578,166.37600708007812,201.67938232421875,879.101806640625,1609.2977294921875,1667.999267578125,284.304443359375,137.12057495117188,285.4938659667969,1534
179.51976013183594,148.8719940185547,203.74810791015625,874.8798217773438,1608.72509765625,1667.0914306640625,285.9176940917969,134.67877197265622,285.5146789550781,1538
179.01901245117188,181.3762664794922,204.9862823486328,873.2606201171875,1609.4901123046875,1676.8642578125,279.13473510742193,134.70559692382812,284.6745300292969,1543
171.4178924560547,180.8105316162109,203.962890625,875.4465942382812,1609.317626953125,1672.252197265625,281.7896728515625,135.088134765625,282.3394775390625,1547
177.44300842285156,185.4502868652344,201.2481689453125,874.1905517578125,1609.03125,1673.1241455078125,281.24566650390625,135.26496887207028,282.8031311035156,1551
187.88552856445312,190.60223388671875,204.1923370361328,872.9834594726562,1614.1630859375,1675.9378662109375,279.2431030273437,135.0728759765625,282.8709411621094,1555
181.86476135253903,179.98770141601562,201.939453125,878.388916015625,1610.4290771484375,1673.040283203125,280.5826416015625,135.10282897949222,281.4813537597656,1559
180.644775390625,185.9819641113281,203.52247619628903,873.8991088867188,1608.986572265625,1674.217041015625,280.76617431640625,135.40028381347656,284.679443359375,1564
186.9898681640625,188.41424560546875,202.31451416015625,875.3329467773438,1614.086181640625,1674.6065673828125,277.73126220703125,134.92529296875,281.65673828125,1568
189.6480255126953,182.8819732666016,201.7819976806641,878.58349609375,1619.0579833984375,1675.496826171875,280.45770263671875,135.42085266113278,282.3418273925781,1572
178.3267822265625,182.4607696533203,198.5333404541016,873.4929809570312,1613.3968505859375,1677.3563232421875,277.26177978515625,132.36911010742188,284.9325256347656,1576
178.75289916992188,186.56451416015625,199.09483337402344,874.65771484375,1614.1966552734375,1673.652587890625,278.83154296875,137.46163940429688,282.9466552734375,1580
185.8933258056641,189.9519958496093,199.5117645263672,878.2608642578125,1615.0303955078125,1672.7281494140625,282.7163391113281,137.72360229492188,282.0185241699219,1584
179.9275360107422,183.3975982666016,192.2041778564453,873.8826293945312,1612.7490234375,1673.483642578125,279.81961059570307,134.11776733398438,285.5809936523437,1589
175.09439086914062,188.49832153320312,196.9185333251953,875.7374267578125,1615.44287109375,1674.4088134765625,279.69308471679693,137.776611328125,284.9307861328125,1593
169.12960815429688,158.98202514648438,194.4056091308593,878.3939208984375,1613.046630859375,1675.5118408203125,290.4983215332031,136.29432678222656,284.3908996582031,1597
177.4966278076172,188.18231201171875,193.23318481445312,873.2271728515625,1613.6983642578125,1674.739013671875,279.0262756347656,133.35829162597656,285.138916015625,1601
180.56228637695312,187.8641815185547,193.23146057128903,875.8169555664062,1616.162841796875,1674.5565185546875,278.8847045898437,136.8507080078125,283.9139404296875,1605
191.74215698242188,182.9081268310547,199.79364013671875,874.5410766601562,1616.84716796875,1673.892333984375,280.483154296875,137.04824829101562,282.8738098144531,1610
186.33517456054688,180.0525360107422,190.6440277099609,873.86376953125,1615.8546142578125,1675.7786865234375,277.7928466796875,137.79447937011722,281.4449462890625,1614
181.3618011474609,183.1011657714844,196.0350646972656,876.2235717773438,1615.23779296875,1673.99462890625,279.1557006835937,138.162841796875,282.6936340332031,1618
175.91851806640625,136.53636169433594,180.9583282470703,876.5812377929688,1612.777099609375,1671.2984619140625,289.04620361328125,140.28498840332028,282.0609130859375,1622
174.05599975585938,178.72483825683594,193.0818634033203,872.3255004882812,1610.021728515625,1677.1707763671875,277.89431762695307,136.39541625976562,280.55078125,1626
182.6275177001953,180.10595703125,195.14268493652344,877.345703125,1615.62841796875,1676.878173828125,277.93359375,139.55197143554688,281.02981567382807,1631
181.70069885253903,178.55743408203125,199.85787963867188,877.68896484375,1613.049072265625,1677.0931396484375,276.373291015625,137.34609985351562,281.7637939453125,1635
,183.62501525878903,184.95021057128903,,,1676.1658935546875,277.2245178222656,140.28605651855472,280.2967529296875,1639
,179.68331909179688,,,,1675.157958984375,275.62075805664057,,,1643
,,169.10400390625,,,,,146.81918334960938,287.7890930175781,1647
,163.1288604736328,182.88922119140625,,,1676.3922119140625,274.81768798828125,135.63557434082028,283.0382080078125,1652
,,187.7096710205078,,,,,137.34716796875,282.3380432128906,1656
,166.2472686767578,182.3542938232422,,,1672.017333984375,274.86538696289057,135.45677185058594,284.954345703125,1660
,,,,,,,,,1664
,,,,,,,,,1668
,173.613525390625,180.7119903564453,,,1674.05517578125,280.9935607910156,138.10829162597656,280.7933959960937,1672
,181.74571228027344,195.99351501464844,,,1675.96142578125,277.716064453125,137.4990234375,282.1800231933594,1677
,173.3785400390625,194.74676513671875,,,1676.4976806640625,280.28146362304693,137.8697509765625,282.3721923828125,1681
,181.25747680664065,178.26260375976562,,,1676.1705322265625,277.7660217285156,140.7945098876953,282.68927001953125,1685
,170.02052307128906,193.12628173828125,,,1678.4063720703125,276.2923583984375,137.91999816894528,282.7416687011719,1689
,168.7452850341797,192.91807556152344,,,1676.75830078125,275.4535217285156,137.72760009765622,282.1078796386719,1693
,178.7689208984375,192.4135284423828,,,1676.63134765625,276.97067260742193,137.67791748046878,281.9166259765625,1698
,179.1900634765625,178.98330688476562,,,1677.0794677734375,276.3739318847656,138.76014709472656,285.5589599609375,1702
,177.84112548828125,191.3500518798828,,,1676.7298583984375,276.66973876953125,138.05178833007812,281.90625,1706
,176.81251525878906,192.0497436523437,,,1676.9022216796875,276.53030395507807,138.18879699707028,281.7207336425781,1710
,177.45494079589844,191.57467651367188,,,1677.3350830078125,276.14959716796875,138.86947631835938,281.30673217773443,1714
,176.0601806640625,191.18736267089844,,,1677.3140869140625,276.12713623046875,138.39749145507812,281.3807678222656,1719
,175.0032501220703,174.5277557373047,,,1677.23828125,275.7716064453125,139.92243957519528,282.1614074707031,1723
,175.4768524169922,188.68458557128903,,,1677.7882080078125,275.52182006835943,139.64480590820312,280.2831420898437,1727
,174.03201293945312,173.72921752929688,,,1677.3822021484375,275.76510620117193,141.77960205078125,282.9403381347656,1731
,,186.9759979248047,,,,,138.85562133789062,282.5391540527344,1735
,163.45745849609375,186.88677978515625,,,1675.6485595703125,276.83694458007807,139.5489501953125,281.5882873535156,1740
,162.3978271484375,186.6685485839844,,,1677.1451416015625,276.6214599609375,139.60154724121094,281.8349914550781,1744
,165.48704528808594,169.4072265625,,,1676.4976806640625,275.8167724609375,138.52684020996094,284.2814025878906,1748
,,169.49441528320312,,,,,138.68890380859378,284.5986022949219,1752
,,183.99249267578125,,,,,138.85615539550778,282.937744140625,1756
,169.7344207763672,185.90496826171875,,,1678.1151123046875,274.76431274414057,139.44363403320312,280.5435791015625,1760
,,181.7479553222656,,,,,138.83631896972656,283.3115234375,1765
,,172.38356018066406,,,,,139.61972045898438,282.43756103515625,1769
,168.561279296875,184.59420776367188,,,1678.37451171875,274.089111328125,140.36856079101562,280.24935913085943,1773
,160.97982788085938,182.53277587890625,,,1680.0704345703125,274.85263061523443,140.51043701171878,281.4591064453125,1777
,166.63465881347656,173.0758514404297,,,1678.720703125,273.96652221679693,139.84481811523438,281.9928894042969,1781
,,170.7310791015625,,,,,139.62783813476562,280.82818603515625,1786
,166.53648376464844,170.69691467285156,,,1678.824951171875,273.54327392578125,138.71797180175778,281.9481201171875,1790
,166.2021026611328,182.439208984375,,,1678.886962890625,273.39569091796875,140.19107055664062,280.452392578125,1794
,166.30545043945312,180.60806274414065,,,1678.4052734375,273.45767211914057,140.580078125,280.524658203125,1798
,164.8563690185547,179.91015625,,,1678.8238525390625,273.25830078125,140.52412414550778,280.18923950195307,1802
,158.3984375,179.63169860839844,,,1678.791015625,273.84768676757807,140.74647521972656,280.209716796875,1807
,164.62171936035156,178.71026611328125,,,1678.68017578125,273.06661987304693,141.42391967773438,280.8404541015625,1811
,,167.7589874267578,,,,,140.39756774902344,282.2761535644531,1815
,,176.77786254882812,,,,,141.6248321533203,280.0936279296875,1819
,162.95169067382812,177.39134216308594,,,1678.930908203125,272.49044799804693,141.21128845214844,280.1234130859375,1823
,162.2156982421875,175.6838836669922,,,1678.7999267578125,272.3534545898437,141.5502166748047,280.45849609375,1828
,162.5118865966797,176.2255859375,,,1678.4951171875,272.35174560546875,141.45420837402344,280.42733764648443,1832
,162.6480255126953,174.814208984375,,,1678.9498291015625,272.37039184570307,141.7630157470703,280.24484252929693,1836
,,174.05360412597656,,,,,141.98114013671875,280.33798217773443,1840
,161.21937561035156,174.44139099121094,,,1678.8494873046875,272.08383178710943,141.6227569580078,280.22711181640625,1844
,161.37074279785156,173.32899475097656,,,1679.182373046875,272.04702758789057,141.77101135253906,280.13427734375,1848
169.68922424316406,159.86595153808594,173.35166931152344,876.5308227539062,1619.0931396484375,1678.8104248046875,271.6229858398437,142.02621459960938,279.66378784179693,1853
,,172.76011657714844,,,,,141.9115447998047,279.8841552734375,1857
,,172.18887329101562,,,,,141.85650634765625,280.09786987304693,1861
167.22132873535156,153.0377655029297,172.1455535888672,876.4273071289062,1618.686279296875,1678.49072265625,270.9994201660156,142.33447265625,279.777587890625,1865
,158.15330505371094,172.1633758544922,,,1678.7152099609375,271.46127319335943,142.15061950683594,279.7947998046875,1869
152.89227294921875,157.0768280029297,161.651611328125,877.3834228515625,1623.360595703125,1678.81494140625,271.080810546875,139.44003295898438,280.10525512695307,1874
,,157.83950805664062,,,,,142.68569946289062,282.9937438964844,1878
,156.63340759277344,170.3294677734375,,,1678.9384765625,270.77194213867193,142.64404296875,279.6200561523437,1882
,154.23458862304688,168.51907348632812,,,1679.002685546875,270.43246459960943,142.6190948486328,280.02127075195307,1886
162.96173095703125,155.04464721679688,169.56211853027344,876.8500366210938,1619.3460693359375,1679.086181640625,270.5203857421875,142.52859497070312,279.47616577148443,1890
163.53558349609375,155.8773956298828,167.32879638671875,876.6924438476562,1618.8681640625,1679.78857421875,270.48629760742193,142.18435668945312,279.87255859375,1895
,,163.7412109375,,,,,142.0883331298828,281.833251953125,1899
,,162.44061279296875,,,,,141.97171020507812,282.2009582519531,1903
,,163.85301208496094,,,,,142.1735382080078,281.8870544433594,1907
162.10183715820312,153.10426330566406,167.9729766845703,876.7097778320312,1618.25732421875,1679.868896484375,269.47332763671875,142.5901641845703,279.20523071289057,1911
,,163.50677490234375,,,,,142.20655822753906,281.21270751953125,1916
,151.77603149414062,165.92733764648438,,,1679.541748046875,269.22927856445307,142.48336791992188,279.55133056640625,1920
159.30821228027344,151.61871337890625,155.13418579101562,877.2509155273438,1618.4737548828125,1679.6446533203125,269.26968383789057,144.49142456054688,276.87603759765625,1924
159.6529083251953,151.15228271484375,164.55307006835938,877.439453125,1618.28369140625,1679.879150390625,269.11727905273443,143.72036743164062,278.74588012695307,1928
,151.15115356445312,164.52635192871094,,,1679.89453125,268.836181640625,144.3634033203125,278.82357788085943,1932
,150.25308227539062,163.46258544921875,,,1679.892578125,268.89434814453125,144.2516632080078,278.53781127929693,1936
,150.42247009277344,162.8304901123047,,,1679.855224609375,,143.939453125,278.7794189453125,1941
156.69178771972656,148.08839416503906,162.6719970703125,876.9713745117188,1618.2049560546875,1679.8707275390625,268.87225341796875,143.94448852539062,278.71337890625,1945
156.2602081298828,148.45709228515625,161.77488708496094,877.333984375,1618.11865234375,1680.1318359375,268.91482543945307,143.71153259277344,278.8525390625,1949
,148.38320922851562,161.58648681640625,,,1680.130126953125,,143.24241638183594,279.35989379882807,1953
,146.8553009033203,161.4285125732422,,,1679.8299560546875,,144.12664794921875,278.80038452148443,1957
,147.23846435546875,160.55673217773438,,,1679.9171142578125,,143.53797912597656,278.8251953125,1962
,146.66619873046875,160.15670776367188,,,1679.913330078125,,144.4710693359375,277.9578857421875,1966
,145.69091796875,159.1833953857422,,,1679.9508056640625,,145.06948852539062,277.85671997070307,1970
,145.04147338867188,158.1186981201172,,,1680.2850341796875,,144.906982421875,277.98095703125,1974
,,157.04092407226562,,,,,144.23602294921875,279.3026733398437,1978
,,155.80662536621094,,,,,143.74533081054688,279.64227294921875,1983
,144.861572265625,157.65333557128906,,,1680.08154296875,,144.99252319335938,277.9066467285156,1987
,144.0070037841797,156.93341064453125,,,1679.896484375,,145.3511962890625,277.95321655273443,1991
