Height,height_Predicted
0.9400000000000001,2.730300898093086
0.9440000000000001,2.7293583429923527
0.9480000000000001,2.7284157878916195
0.9520000000000001,2.7274732327908864
0.9560000000000001,2.7265306776901532
0.9600000000000001,2.72558812258942
0.964,2.724645567488687
0.968,2.723703012387954
0.972,2.722760457287221
0.976,2.721817902186488
0.98,2.7208753470857547
0.984,2.7199327919850216
0.988,2.7189902368842884
0.992,2.7180476817835553
0.996,2.717105126682822
1.0,2.716162571582089
1.004,2.7152200164813562
1.008,2.714277461380623
1.012,2.71333490627989
1.016,2.712392351179157
1.02,2.7114497960784236
1.024,2.7105072409776905
1.028,2.7095646858769573
1.032,2.708622130776224
1.036,2.707679575675491
1.04,2.7067370205747583
1.044,2.705794465474025
1.048,2.704851910373292
1.052,2.703909355272559
1.056,2.7029668001718257
1.06,2.7020242450710925
1.064,2.7010816899703594
1.068,2.700139134869626
1.072,2.699196579768893
1.076,2.6982540246681603
1.08,2.697311469567427
1.084,2.696368914466694
1.088,2.695426359365961
1.092,2.6944838042652277
1.096,2.6935412491644946
1.1,2.6925986940637614
1.104,2.6916561389630282
1.108,2.690713583862295
1.112,2.6897710287615624
1.116,2.688828473660829
1.12,2.687885918560096
1.124,2.686943363459363
1.1280000000000001,2.6860008083586298
1.1320000000000001,2.6850582532578966
1.1360000000000001,2.6841156981571634
1.1400000000000001,2.6831731430564303
1.1440000000000001,2.682230587955697
1.1480000000000001,2.6812880328549644
1.1520000000000001,2.6803454777542313
1.1560000000000001,2.679402922653498
1.16,2.678460367552765
1.164,2.677517812452032
1.168,2.6765752573512986
1.172,2.6756327022505655
1.176,2.6746901471498323
1.18,2.673747592049099
1.184,2.6728050369483665
1.188,2.6718624818476333
1.192,2.6709199267469
1.196,2.669977371646167
1.2,2.669034816545434
1.204,2.6680922614447007
1.208,2.6671497063439675
1.212,2.6662071512432344
1.216,2.665264596142501
1.22,2.6643220410417685
1.224,2.6633794859410354
1.228,2.662436930840302
1.232,2.661494375739569
1.236,2.660551820638836
1.24,2.6596092655381027
1.244,2.6586667104373696
1.248,2.6577241553366364
1.252,2.6567816002359033
1.256,2.6558390451351706
1.26,2.6548964900344374
1.264,2.6539539349337042
1.268,2.653011379832971
1.272,2.652068824732238
1.276,2.6511262696315048
1.28,2.6501837145307716
1.284,2.6492411594300385
1.288,2.6482986043293053
1.292,2.6473560492285726
1.296,2.6464134941278394
1.3,2.6454709390271063
1.304,2.644528383926373
1.308,2.64358582882564
1.312,2.642643273724907
1.316,2.6417007186241737
1.32,2.6407581635234405
1.324,2.6398156084227073
1.328,2.6388730533219746
1.332,2.6379304982212415
1.336,2.6369879431205083
1.34,2.636045388019775
1.344,2.635102832919042
1.348,2.634160277818309
1.352,2.6332177227175757
1.356,2.6322751676168425
1.36,2.6313326125161094
1.364,2.6303900574153767
1.368,2.6294475023146435
1.372,2.6285049472139104
1.3760000000000001,2.627562392113177
1.3800000000000001,2.626619837012444
1.3840000000000001,2.625677281911711
1.3880000000000001,2.6247347268109777
1.3920000000000001,2.6237921717102446
1.3960000000000001,2.6228496166095114
1.4000000000000001,2.6219070615087783
1.4040000000000001,2.620964506408045
1.4080000000000001,2.6200219513073124
1.412,2.6190793962065793
1.416,2.618136841105846
1.42,2.617194286005113
1.424,2.61625173090438
1.428,2.6153091758036466
1.432,2.6143666207029135
1.436,2.6134240656021808
1.44,2.6124815105014476
1.444,2.6115389554007145
1.448,2.6105964002999813
1.452,2.609653845199248
1.456,2.608711290098515
1.46,2.607768734997782
1.464,2.6068261798970487
1.468,2.6058836247963155
1.472,2.604941069695583
1.476,2.6039985145948497
1.48,2.6030559594941165
1.484,2.6021134043933833
1.488,2.60117084929265
1.492,2.600228294191917
1.496,2.599285739091184
1.5,2.5983431839904507
1.504,2.5974006288897176
1.508,2.596458073788985
1.512,2.5955155186882517
1.516,2.5945729635875185
1.52,2.5936304084867854
1.524,2.5926878533860522
1.528,2.591745298285319
1.532,2.590802743184586
1.536,2.5898601880838528
1.54,2.5889176329831196
1.544,2.587975077882387
1.548,2.5870325227816533
1.552,2.5860899676809206
1.556,2.5851474125801874
1.56,2.5842048574794543
1.564,2.583262302378721
1.568,2.582319747277988
1.572,2.581377192177255
1.576,2.5804346370765217
1.58,2.5794920819757885
1.584,2.5785495268750553
1.588,2.5776069717743226
1.592,2.5766644166735895
1.596,2.5757218615728563
1.6,2.574779306472123
1.604,2.57383675137139
1.608,2.572894196270657
1.612,2.5719516411699237
1.616,2.5710090860691905
1.62,2.5700665309684574
1.624,2.5691239758677247
1.6280000000000001,2.5681814207669915
1.6320000000000001,2.5672388656662584
1.6360000000000001,2.566296310565525
1.6400000000000001,2.565353755464792
1.6440000000000001,2.564411200364059
1.6480000000000001,2.5634686452633257
1.6520000000000001,2.5625260901625926
1.6560000000000001,2.5615835350618594
1.6600000000000001,2.5606409799611267
1.6640000000000001,2.5596984248603936
1.6680000000000001,2.5587558697596604
1.672,2.5578133146589273
1.676,2.556870759558194
1.68,2.555928204457461
1.684,2.554985649356728
1.688,2.554043094255995
1.692,2.5531005391552615
1.696,2.5521579840545288
1.7,2.5512154289537956
1.704,2.5502728738530624
1.708,2.5493303187523293
1.712,2.548387763651596
1.716,2.547445208550863
1.72,2.54650265345013
1.724,2.5455600983493967
1.728,2.5446175432486635
1.732,2.543674988147931
1.736,2.5427324330471976
1.74,2.5417898779464645
1.744,2.5408473228457313
1.748,2.539904767744998
1.752,2.538962212644265
1.756,2.538019657543532
1.76,2.5370771024427987
1.764,2.5361345473420656
1.768,2.535191992241333
1.772,2.5342494371405997
1.776,2.5333068820398665
1.78,2.5323643269391334
1.784,2.5314217718384002
1.788,2.530479216737667
1.792,2.529536661636934
1.796,2.5285941065362008
1.8,2.5276515514354676
1.804,2.526708996334735
1.808,2.5257664412340017
1.812,2.5248238861332686
1.816,2.5238813310325354
1.82,2.5229387759318023
1.824,2.521996220831069
1.828,2.521053665730336
1.832,2.520111110629603
1.836,2.5191685555288696
1.84,2.518226000428137
1.844,2.517283445327404
1.848,2.5163408902266706
1.852,2.5153983351259375
1.856,2.5144557800252043
1.86,2.513513224924471
1.864,2.512570669823738
1.868,2.511628114723005
1.872,2.5106855596222717
1.8760000000000001,2.509743004521539
1.8800000000000001,2.508800449420806
1.8840000000000001,2.5078578943200727
1.8880000000000001,2.5069153392193395
1.8920000000000001,2.5059727841186064
1.8960000000000001,2.505030229017873
1.9000000000000001,2.50408767391714
1.9040000000000001,2.503145118816407
1.9080000000000001,2.5022025637156737
1.9120000000000001,2.501260008614941
1.9160000000000001,2.500317453514208
1.9200000000000002,2.4993748984134747
1.924,2.4984323433127416
1.928,2.4974897882120084
1.932,2.4965472331112752
1.936,2.495604678010542
1.94,2.494662122909809
1.944,2.4937195678090758
1.948,2.492777012708343
1.952,2.49183445760761
1.956,2.4908919025068768
1.96,2.4899493474061436
1.964,2.4890067923054104
1.968,2.4880642372046773
1.972,2.487121682103944
1.976,2.486179127003211
1.98,2.485236571902478
1.984,2.484294016801745
1.988,2.483351461701012
1.992,2.482408906600279
1.996,2.4814663514995456
2.0,2.4805237963988125
2.004,2.4795812412980793
2.008,2.478638686197346
2.012,2.477696131096613
2.016,2.47675357599588
2.02,2.475811020895147
2.024,2.474868465794414
2.028,2.473925910693681
2.032,2.4729833555929477
2.036,2.4720408004922145
2.04,2.4710982453914814
2.044,2.470155690290748
2.048,2.469213135190015
2.052,2.468270580089282
2.056,2.467328024988549
2.06,2.466385469887816
2.064,2.465442914787083
2.068,2.4645003596863497
2.072,2.4635578045856166
2.076,2.4626152494848834
2.08,2.4616726943841503
2.084,2.460730139283417
2.088,2.459787584182684
2.092,2.4588450290819512
2.096,2.457902473981218
2.1,2.456959918880485
2.104,2.4560173637797518
2.108,2.4550748086790186
2.112,2.4541322535782855
2.116,2.4531896984775523
2.12,2.452247143376819
2.124,2.451304588276086
2.128,2.4503620331753533
2.132,2.4494194780746197
2.136,2.448476922973887
2.14,2.447534367873154
2.144,2.4465918127724207
2.148,2.4456492576716875
2.152,2.4447067025709543
2.156,2.443764147470221
2.16,2.442821592369488
2.164,2.4418790372687553
2.168,2.4409364821680217
2.172,2.439993927067289
2.176,2.439051371966556
2.18,2.4381088168658227
2.184,2.4371662617650895
2.188,2.4362237066643564
2.192,2.4352811515636232
2.196,2.43433859646289
2.2,2.4333960413621574
2.204,2.4324534862614238
2.208,2.431510931160691
2.212,2.430568376059958
2.216,2.4296258209592247
2.22,2.4286832658584916
2.224,2.4277407107577584
2.228,2.4267981556570253
2.232,2.425855600556292
2.236,2.4249130454555594
2.24,2.423970490354826
2.244,2.423027935254093
2.248,2.42208538015336
2.2520000000000002,2.421142825052627
2.2560000000000002,2.4202002699518936
2.2600000000000002,2.4192577148511605
2.2640000000000002,2.4183151597504273
2.2680000000000002,2.417372604649694
2.2720000000000002,2.416430049548961
2.2760000000000002,2.415487494448228
2.2800000000000002,2.414544939347495
2.2840000000000003,2.413602384246762
2.2880000000000003,2.412659829146029
2.2920000000000003,2.4117172740452957
2.2960000000000003,2.4107747189445625
2.3000000000000003,2.4098321638438294
2.3040000000000003,2.408889608743096
2.3080000000000003,2.407947053642363
2.312,2.4070044985416303
2.316,2.406061943440897
2.32,2.405119388340164
2.324,2.404176833239431
2.328,2.4032342781386977
2.332,2.4022917230379646
2.336,2.4013491679372314
2.34,2.4004066128364983
2.344,2.3994640577357655
2.348,2.3985215026350324
2.352,2.3975789475342992
2.356,2.396636392433566
2.36,2.395693837332833
2.364,2.3947512822320998
2.368,2.3938087271313666
2.372,2.3928661720306335
2.376,2.3919236169299003
2.38,2.3909810618291676
2.384,2.390038506728434
2.388,2.3890959516277013
2.392,2.388153396526968
2.396,2.387210841426235
2.4,2.386268286325502
2.404,2.3853257312247687
2.408,2.3843831761240355
2.412,2.3834406210233023
2.416,2.3824980659225696
2.42,2.381555510821836
2.424,2.3806129557211033
2.428,2.37967040062037
2.432,2.378727845519637
2.436,2.377785290418904
2.44,2.3768427353181707
2.444,2.3759001802174375
2.448,2.3749576251167044
2.452,2.3740150700159717
2.456,2.373072514915238
2.46,2.3721299598145054
2.464,2.371187404713772
2.468,2.370244849613039
2.472,2.369302294512306
2.476,2.3683597394115727
2.48,2.3674171843108396
2.484,2.3664746292101064
2.488,2.3655320741093737
2.492,2.36458951900864
2.496,2.3636469639079074
2.5,2.3627044088071743
2.504,2.361761853706441
2.508,2.360819298605708
2.512,2.359876743504975
2.516,2.3589341884042416
2.52,2.3579916333035085
2.524,2.3570490782027758
2.528,2.356106523102042
2.532,2.3551639680013094
2.536,2.3542214129005763
2.54,2.353278857799843
2.544,2.35233630269911
2.548,2.351393747598377
2.552,2.3504511924976437
2.556,2.3495086373969105
2.56,2.3485660822961774
2.564,2.347623527195444
2.568,2.3466809720947115
2.572,2.3457384169939783
2.576,2.344795861893245
2.58,2.343853306792512
2.584,2.342910751691779
2.588,2.3419681965910457
2.592,2.3410256414903126
2.596,2.3400830863895794
2.6,2.3391405312888462
2.604,2.3381979761881135
2.608,2.3372554210873804
2.612,2.3363128659866472
2.616,2.335370310885914
2.62,2.334427755785181
2.624,2.3334852006844478
2.628,2.3325426455837146
2.632,2.3316000904829814
2.636,2.3306575353822483
2.64,2.3297149802815156
2.644,2.3287724251807824
2.648,2.3278298700800493
2.652,2.326887314979316
2.656,2.325944759878583
2.66,2.32500220477785
2.664,2.3240596496771166
2.668,2.3231170945763835
2.672,2.3221745394756503
2.676,2.3212319843749176
2.68,2.320289429274184
2.684,2.3193468741734513
2.688,2.318404319072718
2.692,2.317461763971985
2.696,2.316519208871252
2.7,2.3155766537705187
2.704,2.3146340986697855
2.708,2.3136915435690524
2.712,2.3127489884683197
2.716,2.311806433367586
2.72,2.3108638782668534
2.724,2.30992132316612
2.728,2.308978768065387
2.732,2.308036212964654
2.736,2.3070936578639207
2.74,2.3061511027631876
2.744,2.3052085476624544
2.748,2.3042659925617217
2.7520000000000002,2.303323437460988
2.7560000000000002,2.3023808823602554
2.7600000000000002,2.3014383272595222
2.7640000000000002,2.300495772158789
2.7680000000000002,2.299553217058056
2.7720000000000002,2.2986106619573228
2.7760000000000002,2.2976681068565896
2.7800000000000002,2.2967255517558565
2.7840000000000003,2.2957829966551238
2.7880000000000003,2.29484044155439
2.7920000000000003,2.2938978864536574
2.7960000000000003,2.2929553313529243
2.8000000000000003,2.292012776252191
2.8040000000000003,2.291070221151458
2.8080000000000003,2.290127666050725
2.8120000000000003,2.2891851109499917
2.8160000000000003,2.2882425558492585
2.82,2.287300000748526
2.824,2.2863574456477926
2.828,2.2854148905470595
2.832,2.2844723354463263
2.836,2.283529780345593
2.84,2.28258722524486
2.844,2.281644670144127
2.848,2.280702115043394
2.852,2.2797595599426606
2.856,2.278817004841928
2.86,2.2778744497411947
2.864,2.2769318946404615
2.868,2.2759893395397284
2.872,2.275046784438995
2.876,2.274104229338262
2.88,2.273161674237529
2.884,2.2722191191367958
2.888,2.2712765640360626
2.892,2.27033400893533
2.896,2.2693914538345967
2.9,2.2684488987338636
2.904,2.2675063436331304
2.908,2.2665637885323973
2.912,2.265621233431664
2.916,2.264678678330931
2.92,2.263736123230198
2.924,2.2627935681294646
2.928,2.261851013028732
2.932,2.2609084579279988
2.936,2.2599659028272656
2.94,2.2590233477265325
2.944,2.2580807926257993
2.948,2.257138237525066
2.952,2.256195682424333
2.956,2.2552531273236
2.96,2.2543105722228667
2.964,2.253368017122134
2.968,2.252425462021401
2.972,2.2514829069206677
2.976,2.2505403518199345
2.98,2.2495977967192013
2.984,2.248655241618468
2.988,2.247712686517735
2.992,2.246770131417002
2.996,2.2458275763162687
3.0,2.244885021215536
3.004,2.2439424661148024
3.008,2.2429999110140697
3.012,2.2420573559133365
3.016,2.2411148008126034
3.02,2.2401722457118702
3.024,2.239229690611137
3.028,2.238287135510404
3.032,2.2373445804096708
3.036,2.236402025308938
3.04,2.2354594702082045
3.044,2.2345169151074717
3.048,2.2335743600067386
3.052,2.2326318049060054
3.056,2.2316892498052723
3.06,2.230746694704539
3.064,2.229804139603806
3.068,2.228861584503073
3.072,2.22791902940234
3.076,2.2269764743016065
3.08,2.226033919200874
3.084,2.2250913641001406
3.088,2.2241488089994075
3.092,2.2232062538986743
3.096,2.222263698797941
3.1,2.221321143697208
3.104,2.220378588596475
3.108,2.219436033495742
3.112,2.2184934783950085
3.116,2.217550923294276
3.12,2.2166083681935427
3.124,2.2156658130928095
3.128,2.2147232579920764
3.132,2.213780702891343
3.136,2.21283814779061
3.14,2.211895592689877
3.144,2.210953037589144
3.148,2.2100104824884106
3.152,2.209067927387678
3.156,2.2081253722869447
3.16,2.2071828171862116
3.164,2.2062402620854784
3.168,2.2052977069847453
3.172,2.204355151884012
3.176,2.203412596783279
3.18,2.202470041682546
3.184,2.2015274865818126
3.188,2.20058493148108
3.192,2.1996423763803468
3.196,2.1986998212796136
3.2,2.1977572661788805
3.204,2.1968147110781473
3.208,2.195872155977414
3.212,2.194929600876681
3.216,2.193987045775948
3.22,2.1930444906752147
3.224,2.192101935574482
3.228,2.191159380473749
3.232,2.1902168253730157
3.236,2.1892742702722825
3.24,2.1883317151715493
3.244,2.187389160070816
3.248,2.186446604970083
3.2520000000000002,2.18550404986935
3.2560000000000002,2.1845614947686167
3.2600000000000002,2.183618939667884
3.2640000000000002,2.182676384567151
3.2680000000000002,2.1817338294664177
3.2720000000000002,2.1807912743656845
3.2760000000000002,2.1798487192649514
3.2800000000000002,2.1789061641642182
3.2840000000000003,2.177963609063485
3.2880000000000003,2.177021053962752
3.2920000000000003,2.1760784988620188
3.2960000000000003,2.175135943761286
3.3000000000000003,2.1741933886605525
3.3040000000000003,2.1732508335598197
3.3080000000000003,2.1723082784590866
3.3120000000000003,2.1713657233583534
3.3160000000000003,2.1704231682576203
3.3200000000000003,2.169480613156887
3.3240000000000003,2.168538058056154
3.3280000000000003,2.167595502955421
3.3320000000000003,2.166652947854688
3.336,2.165710392753955
3.34,2.164767837653222
3.344,2.1638252825524886
3.348,2.1628827274517555
3.352,2.1619401723510223
3.356,2.160997617250289
3.36,2.1600550621495564
3.364,2.159112507048823
3.368,2.15816995194809
3.372,2.157227396847357
3.376,2.156284841746624
3.38,2.1553422866458907
3.384,2.1543997315451575
3.388,2.1534571764444244
3.392,2.152514621343691
3.396,2.1515720662429585
3.4,2.150629511142225
3.404,2.149686956041492
3.408,2.148744400940759
3.412,2.147801845840026
3.416,2.1468592907392927
3.42,2.1459167356385596
3.424,2.1449741805378264
3.428,2.1440316254370932
3.432,2.1430890703363605
3.436,2.142146515235627
3.44,2.1412039601348942
3.444,2.140261405034161
3.448,2.139318849933428
3.452,2.1383762948326948
3.456,2.1374337397319616
3.46,2.1364911846312284
3.464,2.1355486295304953
3.468,2.1346060744297626
3.472,2.133663519329029
3.476,2.1327209642282963
3.48,2.131778409127563
3.484,2.13083585402683
3.488,2.129893298926097
3.492,2.1289507438253636
3.496,2.1280081887246305
3.5,2.1270656336238973
3.504,2.126123078523164
3.508,2.125180523422431
3.512,2.1242379683216983
3.516,2.123295413220965
3.52,2.122352858120232
3.524,2.121410303019499
3.528,2.1204677479187657
3.532,2.1195251928180325
3.536,2.1185826377172994
3.54,2.117640082616566
3.544,2.116697527515833
3.548,2.1157549724151004
3.552,2.114812417314367
3.556,2.113869862213634
3.56,2.112927307112901
3.564,2.1119847520121677
3.568,2.1110421969114346
3.572,2.1100996418107014
3.576,2.1091570867099683
3.58,2.108214531609235
3.584,2.1072719765085024
3.588,2.1063294214077692
3.592,2.105386866307036
3.596,2.104444311206303
3.6,2.1035017561055698
3.604,2.1025592010048366
3.608,2.1016166459041035
3.612,2.1006740908033703
3.616,2.099731535702637
3.62,2.0987889806019044
3.624,2.097846425501171
3.628,2.096903870400438
3.632,2.095961315299705
3.636,2.095018760198972
3.64,2.0940762050982387
3.644,2.0931336499975055
3.648,2.0921910948967724
3.652,2.091248539796039
3.656,2.0903059846953065
3.66,2.089363429594573
3.664,2.08842087449384
3.668,2.087478319393107
3.672,2.086535764292374
3.676,2.0855932091916407
3.68,2.0846506540909076
3.684,2.0837080989901744
3.688,2.0827655438894412
3.692,2.0818229887887085
3.696,2.080880433687975
3.7,2.079937878587242
3.704,2.078995323486509
3.708,2.078052768385776
3.712,2.0771102132850428
3.716,2.0761676581843096
3.72,2.0752251030835764
3.724,2.0742825479828433
3.728,2.0733399928821106
3.732,2.072397437781377
3.736,2.0714548826806443
3.74,2.070512327579911
3.744,2.069569772479178
3.748,2.068627217378445
3.7520000000000002,2.0676846622777116
3.7560000000000002,2.0667421071769785
3.7600000000000002,2.0657995520762453
3.7640000000000002,2.0648569969755126
3.7680000000000002,2.063914441874779
3.7720000000000002,2.0629718867740463
3.7760000000000002,2.062029331673313
3.7800000000000002,2.06108677657258
3.7840000000000003,2.060144221471847
3.7880000000000003,2.0592016663711137
3.7920000000000003,2.0582591112703805
3.7960000000000003,2.0573165561696474
3.8000000000000003,2.056374001068914
3.8040000000000003,2.055431445968181
3.8080000000000003,2.0544888908674483
3.8120000000000003,2.053546335766715
3.8160000000000003,2.052603780665982
3.8200000000000003,2.051661225565249
3.8240000000000003,2.0507186704645157
3.8280000000000003,2.0497761153637826
3.8320000000000003,2.0488335602630494
3.8360000000000003,2.0478910051623163
3.8400000000000003,2.046948450061583
3.844,2.0460058949608504
3.848,2.0450633398601172
3.852,2.044120784759384
3.856,2.043178229658651
3.86,2.0422356745579178
3.864,2.0412931194571846
3.868,2.0403505643564515
3.872,2.0394080092557187
3.876,2.0384654541549856
3.88,2.0375228990542524
3.884,2.0365803439535193
3.888,2.035637788852786
3.892,2.034695233752053
3.896,2.03375267865132
3.9,2.0328101235505867
3.904,2.0318675684498535
3.908,2.030925013349121
3.912,2.029982458248387
3.916,2.0290399031476545
3.92,2.0280973480469213
3.924,2.027154792946188
3.928,2.026212237845455
3.932,2.025269682744722
3.936,2.0243271276439887
3.94,2.0233845725432555
3.944,2.022442017442523
3.948,2.0214994623417892
3.952,2.0205569072410565
3.956,2.0196143521403234
3.96,2.01867179703959
3.964,2.017729241938857
3.968,2.016786686838124
3.972,2.0158441317373907
3.976,2.0149015766366576
3.98,2.013959021535925
3.984,2.0130164664351913
3.988,2.0120739113344586
3.992,2.0111313562337254
3.996,2.0101888011329923
4.0,2.009246246032259
4.004,2.008303690931526
4.008,2.007361135830793
4.012,2.0064185807300596
4.016,2.005476025629327
4.02,2.0045334705285938
4.024,2.0035909154278606
4.028,2.0026483603271275
4.032,2.0017058052263943
4.036,2.000763250125661
4.04,1.999820695024928
4.044,1.998878139924195
4.048,1.9979355848234617
4.052,1.996993029722729
4.056,1.9960504746219956
4.06,1.9951079195212627
4.064,1.9941653644205295
4.068,1.9932228093197963
4.072,1.9922802542190632
4.076,1.99133769911833
4.08,1.9903951440175969
4.084,1.989452588916864
4.088,1.9885100338161308
4.092,1.9875674787153979
4.096,1.9866249236146645
4.1,1.9856823685139315
4.103999999999999,1.9847398134131984
4.108,1.9837972583124652
4.111999999999999,1.9828547032117323
4.116,1.981912148110999
4.119999999999999,1.9809695930102662
4.124,1.9800270379095328
4.127999999999999,1.9790844828088
4.132,1.9781419277080667
4.135999999999999,1.9771993726073336
4.14,1.9762568175066004
4.143999999999999,1.9753142624058673
4.148,1.9743717073051341
4.151999999999999,1.9734291522044012
4.156,1.972486597103668
4.159999999999999,1.971544042002935
4.164,1.970601486902202
