Cone,Index,Height,height_Predicted
cone_0,1245,4.984,1.6908491311874605
cone_0,1246,4.9879999999999995,1.6899031657026298
cone_0,1247,4.992,1.6889572002177986
cone_0,1248,4.9959999999999996,1.6880112347329677
cone_0,1249,5.0,1.6870652692481367
cone_0,1250,5.004,1.6861193037633058
cone_0,1251,5.008,1.6851733382784746
cone_0,1252,5.012,1.6842273727936439
cone_0,1253,5.016,1.6832814073088127
cone_0,1254,5.02,1.6823354418239818
cone_0,1255,5.024,1.6813894763391508
cone_0,1256,5.028,1.6804435108543199
cone_0,1257,5.032,1.6794975453694887
cone_0,1258,5.036,1.678551579884658
cone_0,1259,5.04,1.6776056143998268
cone_0,1260,5.044,1.6766596489149959
cone_0,1261,5.048,1.675713683430165
cone_0,1262,5.052,1.674767717945334
cone_0,1263,5.056,1.6738217524605028
cone_0,1264,5.06,1.672875786975672
cone_0,1265,5.064,1.671929821490841
cone_0,1266,5.068,1.67098385600601
cone_0,1267,5.072,1.670037890521179
cone_0,1268,5.076,1.669091925036348
cone_0,1269,5.08,1.668145959551517
cone_0,1270,5.084,1.6671999940666862
cone_0,1271,5.088,1.666254028581855
cone_0,1272,5.092,1.665308063097024
cone_0,1273,5.096,1.6643620976121931
cone_0,1274,5.1,1.6634161321273622
cone_0,1275,5.104,1.662470166642531
cone_0,1276,5.108,1.6615242011577003
cone_0,1277,5.112,1.660578235672869
cone_0,1278,5.116,1.6596322701880382
cone_0,1279,5.12,1.6586863047032072
cone_0,1280,5.124,1.6577403392183763
cone_0,1281,5.127999999999999,1.6567943737335453
cone_0,1282,5.132,1.6558484082487144
cone_0,1283,5.135999999999999,1.6549024427638834
cone_0,1284,5.14,1.6539564772790525
cone_0,1285,5.143999999999999,1.6530105117942215
cone_0,1286,5.148,1.6520645463093904
cone_0,1287,5.151999999999999,1.6511185808245596
cone_0,1288,5.156,1.6501726153397285
cone_0,1289,5.159999999999999,1.6492266498548975
cone_0,1290,5.164,1.6482806843700666
cone_0,1291,5.167999999999999,1.6473347188852356
cone_0,1292,5.172,1.6463887534004045
cone_0,1293,5.175999999999999,1.6454427879155737
cone_0,1294,5.18,1.6444968224307426
cone_0,1295,5.183999999999999,1.6435508569459116
cone_0,1296,5.188,1.6426048914610807
cone_0,1297,5.191999999999999,1.6416589259762497
cone_0,1298,5.196,1.6407129604914186
cone_0,1299,5.199999999999999,1.6397669950065878
cone_0,1300,5.204,1.6388210295217567
cone_0,1301,5.207999999999999,1.6378750640369257
cone_0,1302,5.212,1.6369290985520948
cone_0,1303,5.215999999999999,1.6359831330672638
cone_0,1304,5.22,1.6350371675824327
cone_0,1305,5.223999999999999,1.634091202097602
cone_0,1306,5.228,1.6331452366127708
cone_0,1307,5.231999999999999,1.6321992711279398
cone_0,1308,5.236,1.6312533056431089
cone_0,1309,5.239999999999999,1.630307340158278
cone_0,1310,5.244,1.6293613746734468
cone_0,1311,5.247999999999999,1.628415409188616
cone_0,1312,5.252,1.6274694437037849
cone_0,1313,5.255999999999999,1.626523478218954
cone_0,1314,5.26,1.625577512734123
cone_0,1315,5.263999999999999,1.624631547249292
cone_0,1316,5.268,1.6236855817644609
cone_0,1317,5.271999999999999,1.6227396162796301
cone_0,1318,5.276,1.621793650794799
cone_0,1319,5.279999999999999,1.620847685309968
cone_0,1320,5.284,1.619901719825137
cone_0,1321,5.287999999999999,1.6189557543403061
cone_0,1322,5.292,1.618009788855475
cone_0,1323,5.295999999999999,1.6170638233706442
cone_0,1324,5.3,1.616117857885813
cone_0,1325,5.303999999999999,1.6151718924009821
cone_0,1326,5.308,1.6142259269161512
cone_0,1327,5.311999999999999,1.6132799614313202
cone_0,1328,5.316,1.6123339959464893
cone_0,1329,5.319999999999999,1.6113880304616583
cone_0,1330,5.324,1.6104420649768272
cone_0,1331,5.327999999999999,1.6094960994919965
cone_0,1332,5.332,1.6085501340071653
cone_0,1333,5.335999999999999,1.6076041685223343
cone_0,1334,5.34,1.6066582030375034
cone_0,1335,5.343999999999999,1.6057122375526725
cone_0,1336,5.348,1.6047662720678413
cone_0,1337,5.351999999999999,1.6038203065830106
cone_0,1338,5.356,1.6028743410981794
cone_0,1339,5.359999999999999,1.6019283756133484
cone_0,1340,5.364,1.6009824101285175
cone_0,1341,5.367999999999999,1.6000364446436866
cone_0,1342,5.372,1.5990904791588554
cone_0,1343,5.3759999999999994,1.5981445136740247
cone_0,1344,5.38,1.5971985481891935
cone_0,1345,5.3839999999999995,1.5962525827043625
cone_0,1346,5.388,1.5953066172195316
cone_0,1347,5.3919999999999995,1.5943606517347007
cone_0,1348,5.396,1.5934146862498695
cone_0,1349,5.3999999999999995,1.5924687207650388
cone_0,1350,5.404,1.5915227552802076
cone_0,1351,5.4079999999999995,1.5905767897953766
cone_0,1352,5.412,1.5896308243105457
cone_0,1353,5.4159999999999995,1.5886848588257148
cone_0,1354,5.42,1.5877388933408836
cone_0,1355,5.4239999999999995,1.5867929278560529
cone_0,1356,5.428,1.5858469623712217
cone_0,1357,5.4319999999999995,1.5849009968863907
cone_0,1358,5.436,1.5839550314015598
cone_0,1359,5.4399999999999995,1.5830090659167289
cone_0,1360,5.444,1.5820631004318977
cone_0,1361,5.4479999999999995,1.581117134947067
cone_0,1362,5.452,1.5801711694622358
cone_0,1363,5.4559999999999995,1.5792252039774048
cone_0,1364,5.46,1.578279238492574
cone_0,1365,5.4639999999999995,1.577333273007743
cone_0,1366,5.468,1.5763873075229118
cone_0,1367,5.4719999999999995,1.575441342038081
cone_0,1368,5.476,1.57449537655325
cone_0,1369,5.4799999999999995,1.573549411068419
cone_0,1370,5.484,1.572603445583588
cone_0,1371,5.4879999999999995,1.571657480098757
cone_0,1372,5.492,1.570711514613926
cone_0,1373,5.4959999999999996,1.5697655491290952
cone_0,1374,5.5,1.568819583644264
cone_0,1375,5.504,1.5678736181594333
cone_0,1376,5.508,1.566927652674602
cone_0,1377,5.512,1.5659816871897712
cone_0,1378,5.516,1.5650357217049402
cone_0,1379,5.52,1.5640897562201093
cone_0,1380,5.524,1.563143790735278
cone_0,1381,5.528,1.5621978252504474
cone_0,1382,5.532,1.5612518597656162
cone_0,1383,5.536,1.5603058942807853
cone_0,1384,5.54,1.5593599287959543
cone_0,1385,5.544,1.5584139633111234
cone_0,1386,5.548,1.5574679978262922
cone_0,1387,5.552,1.5565220323414615
cone_0,1388,5.556,1.5555760668566303
cone_0,1389,5.56,1.5546301013717994
cone_0,1390,5.564,1.5536841358869684
cone_0,1391,5.568,1.5527381704021375
cone_0,1392,5.572,1.5517922049173063
cone_0,1393,5.576,1.5508462394324756
cone_0,1394,5.58,1.5499002739476444
cone_0,1395,5.584,1.5489543084628135
cone_0,1396,5.588,1.5480083429779825
cone_0,1397,5.592,1.5470623774931516
cone_0,1398,5.596,1.5461164120083204
cone_0,1399,5.6,1.5451704465234897
cone_0,1400,5.604,1.5442244810386585
cone_0,1401,5.608,1.5432785155538276
cone_0,1402,5.612,1.5423325500689966
cone_0,1403,5.616,1.5413865845841657
cone_0,1404,5.62,1.5404406190993345
cone_0,1405,5.624,1.5394946536145038
cone_0,1406,5.628,1.5385486881296726
cone_0,1407,5.632,1.5376027226448417
cone_0,1408,5.635999999999999,1.536656757160011
cone_0,1409,5.64,1.5357107916751798
cone_0,1410,5.643999999999999,1.5347648261903488
cone_0,1411,5.648,1.5338188607055179
cone_0,1412,5.651999999999999,1.532872895220687
cone_0,1413,5.656,1.5319269297358558
cone_0,1414,5.659999999999999,1.530980964251025
cone_0,1415,5.664,1.5300349987661939
cone_0,1416,5.667999999999999,1.529089033281363
cone_0,1417,5.672,1.528143067796532
cone_0,1418,5.675999999999999,1.527197102311701
cone_0,1419,5.68,1.5262511368268699
cone_0,1420,5.683999999999999,1.5253051713420391
cone_0,1421,5.688,1.524359205857208
cone_0,1422,5.691999999999999,1.523413240372377
cone_0,1423,5.696,1.522467274887546
cone_0,1424,5.699999999999999,1.5215213094027151
cone_0,1425,5.704,1.5205753439178842
cone_0,1426,5.707999999999999,1.5196293784330532
cone_0,1427,5.712,1.518683412948222
cone_0,1428,5.715999999999999,1.5177374474633913
cone_0,1429,5.72,1.5167914819785602
cone_0,1430,5.723999999999999,1.5158455164937292
cone_0,1431,5.728,1.5148995510088983
cone_0,1432,5.731999999999999,1.5139535855240673
cone_0,1433,5.736,1.5130076200392362
cone_0,1434,5.739999999999999,1.5120616545544054
cone_0,1435,5.744,1.5111156890695743
cone_0,1436,5.747999999999999,1.5101697235847433
cone_0,1437,5.752,1.5092237580999124
cone_0,1438,5.755999999999999,1.5082777926150814
cone_0,1439,5.76,1.5073318271302503
cone_0,1440,5.763999999999999,1.5063858616454195
cone_0,1441,5.768,1.5054398961605884
cone_0,1442,5.771999999999999,1.5044939306757574
cone_0,1443,5.776,1.5035479651909265
cone_0,1444,5.779999999999999,1.5026019997060955
cone_0,1445,5.784,1.5016560342212644
cone_0,1446,5.787999999999999,1.5007100687364336
cone_0,1447,5.792,1.4997641032516025
cone_0,1448,5.795999999999999,1.4988181377667715
cone_0,1449,5.8,1.4978721722819406
cone_0,1450,5.803999999999999,1.4969262067971096
cone_0,1451,5.808,1.4959802413122785
cone_0,1452,5.811999999999999,1.4950342758274477
cone_0,1453,5.816,1.4940883103426166
cone_0,1454,5.819999999999999,1.4931423448577856
cone_0,1455,5.824,1.4921963793729547
cone_0,1456,5.827999999999999,1.4912504138881237
cone_0,1457,5.832,1.4903044484032926
cone_0,1458,5.835999999999999,1.4893584829184618
cone_0,1459,5.84,1.4884125174336307
cone_0,1460,5.843999999999999,1.4874665519487997
cone_0,1461,5.848,1.4865205864639688
cone_0,1462,5.851999999999999,1.4855746209791378
cone_0,1463,5.856,1.4846286554943067
cone_0,1464,5.859999999999999,1.483682690009476
cone_0,1465,5.864,1.4827367245246448
cone_0,1466,5.867999999999999,1.4817907590398138
cone_0,1467,5.872,1.4808447935549829
cone_0,1468,5.8759999999999994,1.479898828070152
cone_0,1469,5.88,1.478952862585321
cone_0,1470,5.8839999999999995,1.47800689710049
cone_0,1471,5.888,1.4770609316156589
cone_0,1472,5.8919999999999995,1.4761149661308282
cone_0,1473,5.896,1.475169000645997
cone_0,1474,5.8999999999999995,1.474223035161166
cone_0,1475,5.904,1.473277069676335
cone_0,1476,5.9079999999999995,1.4723311041915041
cone_0,1477,5.912,1.471385138706673
cone_0,1478,5.9159999999999995,1.4704391732218423
cone_0,1479,5.92,1.469493207737011
cone_0,1480,5.9239999999999995,1.4685472422521801
cone_0,1481,5.928,1.4676012767673492
cone_0,1482,5.9319999999999995,1.4666553112825182
cone_0,1483,5.936,1.465709345797687
cone_0,1484,5.9399999999999995,1.4647633803128564
cone_0,1485,5.944,1.4638174148280252
cone_0,1486,5.9479999999999995,1.4628714493431942
cone_0,1487,5.952,1.4619254838583633
cone_0,1488,5.9559999999999995,1.4609795183735323
cone_0,1489,5.96,1.4600335528887012
cone_0,1490,5.9639999999999995,1.4590875874038705
cone_0,1491,5.968,1.4581416219190393
cone_0,1492,5.9719999999999995,1.4571956564342083
cone_0,1493,5.976,1.4562496909493774
cone_0,1494,5.9799999999999995,1.4553037254645464
cone_0,1495,5.984,1.4543577599797153
cone_0,1496,5.9879999999999995,1.4534117944948846
cone_0,1497,5.992,1.4524658290100534
cone_0,1498,5.9959999999999996,1.4515198635252224
cone_0,1499,6.0,1.4505738980403915
cone_0,1500,6.004,1.4496279325555605
cone_0,1501,6.008,1.4486819670707294
cone_0,1502,6.012,1.4477360015858987
cone_0,1503,6.016,1.4467900361010675
cone_0,1504,6.02,1.4458440706162365
cone_0,1505,6.024,1.4448981051314056
cone_0,1506,6.028,1.4439521396465747
cone_0,1507,6.032,1.4430061741617435
cone_0,1508,6.036,1.4420602086769128
cone_0,1509,6.04,1.4411142431920816
cone_0,1510,6.044,1.4401682777072506
cone_0,1511,6.048,1.4392223122224197
cone_0,1512,6.052,1.4382763467375888
cone_0,1513,6.056,1.4373303812527578
cone_0,1514,6.06,1.4363844157679269
cone_0,1515,6.064,1.4354384502830957
cone_0,1516,6.068,1.434492484798265
cone_0,1517,6.072,1.4335465193134338
cone_0,1518,6.076,1.4326005538286029
cone_0,1519,6.08,1.431654588343772
cone_0,1520,6.084,1.430708622858941
cone_0,1521,6.088,1.4297626573741098
cone_0,1522,6.092,1.428816691889279
cone_0,1523,6.096,1.427870726404448
cone_0,1524,6.1,1.426924760919617
cone_0,1525,6.104,1.425978795434786
cone_0,1526,6.108,1.425032829949955
cone_0,1527,6.112,1.424086864465124
cone_0,1528,6.116,1.4231408989802932
cone_0,1529,6.12,1.422194933495462
cone_0,1530,6.124,1.421248968010631
cone_0,1531,6.128,1.4203030025258
cone_0,1532,6.132,1.4193570370409692
cone_0,1533,6.136,1.418411071556138
cone_0,1534,6.14,1.4174651060713073
cone_0,1535,6.144,1.416519140586476
cone_0,1536,6.148,1.4155731751016452
cone_0,1537,6.151999999999999,1.4146272096168144
cone_0,1538,6.156,1.4136812441319833
cone_0,1539,6.159999999999999,1.4127352786471523
cone_0,1540,6.164,1.4117893131623214
cone_0,1541,6.167999999999999,1.4108433476774904
cone_0,1542,6.172,1.4098973821926593
cone_0,1543,6.175999999999999,1.4089514167078285
cone_0,1544,6.18,1.4080054512229974
cone_0,1545,6.183999999999999,1.4070594857381664
cone_0,1546,6.188,1.4061135202533355
cone_0,1547,6.191999999999999,1.4051675547685045
cone_0,1548,6.196,1.4042215892836734
cone_0,1549,6.199999999999999,1.4032756237988426
cone_0,1550,6.204,1.4023296583140115
cone_0,1551,6.207999999999999,1.4013836928291805
cone_0,1552,6.212,1.4004377273443496
cone_0,1553,6.215999999999999,1.3994917618595186
cone_0,1554,6.22,1.3985457963746875
cone_0,1555,6.223999999999999,1.3975998308898567
cone_0,1556,6.228,1.3966538654050256
cone_0,1557,6.231999999999999,1.3957078999201946
cone_0,1558,6.236,1.3947619344353637
cone_0,1559,6.239999999999999,1.3938159689505327
cone_0,1560,6.244,1.3928700034657018
cone_0,1561,6.247999999999999,1.3919240379808708
cone_0,1562,6.252,1.3909780724960397
cone_0,1563,6.255999999999999,1.390032107011209
cone_0,1564,6.26,1.3890861415263778
cone_0,1565,6.263999999999999,1.3881401760415468
cone_0,1566,6.268,1.3871942105567159
cone_0,1567,6.271999999999999,1.386248245071885
cone_0,1568,6.276,1.3853022795870538
cone_0,1569,6.279999999999999,1.384356314102223
cone_0,1570,6.284,1.3834103486173919
cone_0,1571,6.287999999999999,1.382464383132561
cone_0,1572,6.292,1.38151841764773
cone_0,1573,6.295999999999999,1.380572452162899
cone_0,1574,6.3,1.3796264866780679
cone_0,1575,6.303999999999999,1.3786805211932371
cone_0,1576,6.308,1.377734555708406
cone_0,1577,6.311999999999999,1.376788590223575
cone_0,1578,6.316,1.375842624738744
cone_0,1579,6.319999999999999,1.3748966592539131
cone_0,1580,6.324,1.373950693769082
cone_0,1581,6.327999999999999,1.3730047282842512
cone_0,1582,6.332,1.37205876279942
cone_0,1583,6.335999999999999,1.3711127973145891
cone_0,1584,6.34,1.3701668318297582
cone_0,1585,6.343999999999999,1.3692208663449272
cone_0,1586,6.348,1.368274900860096
cone_0,1587,6.351999999999999,1.3673289353752653
cone_0,1588,6.356,1.3663829698904342
cone_0,1589,6.359999999999999,1.3654370044056032
cone_0,1590,6.364,1.3644910389207723
cone_0,1591,6.367999999999999,1.3635450734359413
cone_0,1592,6.372,1.3625991079511102
cone_0,1593,6.3759999999999994,1.3616531424662794
cone_0,1594,6.38,1.3607071769814483
cone_0,1595,6.3839999999999995,1.3597612114966173
cone_0,1596,6.388,1.3588152460117864
cone_0,1597,6.3919999999999995,1.3578692805269554
cone_0,1598,6.396,1.3569233150421243
cone_0,1599,6.3999999999999995,1.3559773495572935
cone_0,1600,6.404,1.3550313840724624
cone_0,1601,6.4079999999999995,1.3540854185876314
cone_0,1602,6.412,1.3531394531028005
cone_0,1603,6.4159999999999995,1.3521934876179695
cone_0,1604,6.42,1.3512475221331384
cone_0,1605,6.4239999999999995,1.3503015566483076
cone_0,1606,6.428,1.3493555911634765
cone_0,1607,6.4319999999999995,1.3484096256786455
cone_0,1608,6.436,1.3474636601938146
cone_0,1609,6.4399999999999995,1.3465176947089836
cone_0,1610,6.444,1.3455717292241527
cone_0,1611,6.4479999999999995,1.3446257637393217
cone_0,1612,6.452,1.3436797982544906
cone_0,1613,6.4559999999999995,1.3427338327696599
cone_0,1614,6.46,1.3417878672848287
cone_0,1615,6.4639999999999995,1.3408419017999977
cone_0,1616,6.468,1.3398959363151668
cone_0,1617,6.4719999999999995,1.3389499708303358
cone_0,1618,6.476,1.3380040053455047
cone_0,1619,6.4799999999999995,1.337058039860674
cone_0,1620,6.484,1.3361120743758428
cone_0,1621,6.4879999999999995,1.3351661088910118
cone_0,1622,6.492,1.334220143406181
cone_0,1623,6.4959999999999996,1.33327417792135
cone_0,1624,6.5,1.3323282124365188
cone_0,1625,6.504,1.331382246951688
cone_0,1626,6.508,1.3304362814668569
cone_0,1627,6.512,1.329490315982026
cone_0,1628,6.516,1.328544350497195
cone_0,1629,6.52,1.327598385012364
cone_0,1630,6.524,1.3266524195275329
cone_0,1631,6.528,1.3257064540427022
cone_0,1632,6.532,1.324760488557871
cone_0,1633,6.536,1.32381452307304
cone_0,1634,6.54,1.322868557588209
cone_0,1635,6.544,1.3219225921033781
cone_0,1636,6.548,1.320976626618547
cone_0,1637,6.552,1.3200306611337163
cone_0,1638,6.556,1.319084695648885
cone_0,1639,6.56,1.3181387301640541
cone_0,1640,6.564,1.3171927646792232
cone_0,1641,6.568,1.3162467991943922
cone_0,1642,6.572,1.315300833709561
cone_0,1643,6.576,1.3143548682247304
cone_0,1644,6.58,1.3134089027398992
cone_0,1645,6.584,1.3124629372550682
cone_0,1646,6.588,1.3115169717702373
cone_0,1647,6.592,1.3105710062854063
cone_0,1648,6.596,1.3096250408005752
cone_0,1649,6.6,1.3086790753157445
cone_0,1650,6.604,1.3077331098309133
cone_0,1651,6.608,1.3067871443460823
cone_0,1652,6.612,1.3058411788612514
cone_0,1653,6.616,1.3048952133764204
cone_0,1654,6.62,1.3039492478915895
cone_0,1655,6.624,1.3030032824067586
cone_0,1656,6.628,1.3020573169219274
cone_0,1657,6.632,1.3011113514370967
cone_0,1658,6.636,1.3001653859522655
cone_0,1659,6.64,1.2992194204674345
cone_0,1660,6.644,1.2982734549826036
cone_0,1661,6.648,1.2973274894977727
cone_0,1662,6.652,1.2963815240129415
cone_0,1663,6.656,1.2954355585281108
cone_0,1664,6.66,1.2944895930432796
cone_0,1665,6.664,1.2935436275584486
cone_0,1666,6.667999999999999,1.292597662073618
cone_0,1667,6.672,1.2916516965887868
cone_0,1668,6.675999999999999,1.2907057311039558
cone_0,1669,6.68,1.2897597656191249
cone_0,1670,6.683999999999999,1.288813800134294
cone_0,1671,6.688,1.2878678346494628
cone_0,1672,6.691999999999999,1.286921869164632
cone_0,1673,6.696,1.2859759036798009
cone_0,1674,6.699999999999999,1.28502993819497
cone_0,1675,6.704,1.284083972710139
cone_0,1676,6.707999999999999,1.283138007225308
cone_0,1677,6.712,1.2821920417404769
cone_0,1678,6.715999999999999,1.2812460762556461
cone_0,1679,6.72,1.280300110770815
cone_0,1680,6.723999999999999,1.279354145285984
cone_0,1681,6.728,1.278408179801153
cone_0,1682,6.731999999999999,1.2774622143163221
cone_0,1683,6.736,1.276516248831491
cone_0,1684,6.739999999999999,1.2755702833466602
cone_0,1685,6.744,1.274624317861829
cone_0,1686,6.747999999999999,1.2736783523769981
cone_0,1687,6.752,1.2727323868921672
cone_0,1688,6.755999999999999,1.2717864214073362
cone_0,1689,6.76,1.270840455922505
cone_0,1690,6.763999999999999,1.2698944904376743
cone_0,1691,6.768,1.2689485249528432
cone_0,1692,6.771999999999999,1.2680025594680122
cone_0,1693,6.776,1.2670565939831813
cone_0,1694,6.779999999999999,1.2661106284983503
cone_0,1695,6.784,1.2651646630135192
cone_0,1696,6.787999999999999,1.2642186975286884
cone_0,1697,6.792,1.2632727320438573
cone_0,1698,6.795999999999999,1.2623267665590263
cone_0,1699,6.8,1.2613808010741954
cone_0,1700,6.803999999999999,1.2604348355893644
cone_0,1701,6.808,1.2594888701045335
cone_0,1702,6.811999999999999,1.2585429046197025
cone_0,1703,6.816,1.2575969391348714
cone_0,1704,6.819999999999999,1.2566509736500406
cone_0,1705,6.824,1.2557050081652095
cone_0,1706,6.827999999999999,1.2547590426803785
cone_0,1707,6.832,1.2538130771955476
cone_0,1708,6.835999999999999,1.2528671117107166
cone_0,1709,6.84,1.2519211462258855
cone_0,1710,6.843999999999999,1.2509751807410547
cone_0,1711,6.848,1.2500292152562236
cone_0,1712,6.851999999999999,1.2490832497713926
cone_0,1713,6.856,1.2481372842865617
cone_0,1714,6.859999999999999,1.2471913188017307
cone_0,1715,6.864,1.2462453533168996
cone_0,1716,6.867999999999999,1.2452993878320688
cone_0,1717,6.872,1.2443534223472377
cone_0,1718,6.8759999999999994,1.2434074568624067
cone_0,1719,6.88,1.2424614913775758
cone_0,1720,6.8839999999999995,1.2415155258927448
cone_0,1721,6.888,1.2405695604079137
cone_0,1722,6.8919999999999995,1.239623594923083
cone_0,1723,6.896,1.2386776294382518
cone_0,1724,6.8999999999999995,1.2377316639534208
cone_0,1725,6.904,1.2367856984685899
cone_0,1726,6.9079999999999995,1.235839732983759
cone_0,1727,6.912,1.2348937674989278
cone_0,1728,6.9159999999999995,1.233947802014097
cone_0,1729,6.92,1.2330018365292659
cone_0,1730,6.9239999999999995,1.232055871044435
cone_0,1731,6.928,1.231109905559604
cone_0,1732,6.9319999999999995,1.230163940074773
cone_0,1733,6.936,1.2292179745899419
cone_0,1734,6.9399999999999995,1.2282720091051111
cone_0,1735,6.944,1.22732604362028
cone_0,1736,6.9479999999999995,1.226380078135449
cone_0,1737,6.952,1.225434112650618
cone_0,1738,6.9559999999999995,1.2244881471657871
cone_0,1739,6.96,1.223542181680956
cone_0,1740,6.9639999999999995,1.2225962161961252
cone_0,1741,6.968,1.221650250711294
cone_0,1742,6.9719999999999995,1.2207042852264631
cone_0,1743,6.976,1.2197583197416322
cone_0,1744,6.9799999999999995,1.2188123542568012
cone_0,1745,6.984,1.2178663887719703
cone_0,1746,6.9879999999999995,1.2169204232871393
cone_0,1747,6.992,1.2159744578023082
cone_0,1748,6.9959999999999996,1.2150284923174774
cone_0,1749,7.0,1.2140825268326463
cone_0,1750,7.004,1.2131365613478153
cone_0,1751,7.008,1.2121905958629844
cone_0,1752,7.012,1.2112446303781534
cone_0,1753,7.016,1.2102986648933223
cone_0,1754,7.02,1.2093526994084915
cone_0,1755,7.024,1.2084067339236604
cone_0,1756,7.028,1.2074607684388294
cone_0,1757,7.032,1.2065148029539985
cone_0,1758,7.036,1.2055688374691675
cone_0,1759,7.04,1.2046228719843364
cone_0,1760,7.044,1.2036769064995056
cone_0,1761,7.048,1.2027309410146745
cone_0,1762,7.052,1.2017849755298435
cone_0,1763,7.056,1.2008390100450126
cone_0,1764,7.06,1.1998930445601816
cone_0,1765,7.064,1.1989470790753505
cone_0,1766,7.068,1.1980011135905198
cone_0,1767,7.072,1.1970551481056886
cone_0,1768,7.076,1.1961091826208576
cone_0,1769,7.08,1.1951632171360267
cone_0,1770,7.084,1.1942172516511957
cone_0,1771,7.088,1.1932712861663646
cone_0,1772,7.092,1.1923253206815339
cone_0,1773,7.096,1.1913793551967027
cone_0,1774,7.1,1.1904333897118717
cone_0,1775,7.104,1.1894874242270408
cone_0,1776,7.108,1.1885414587422098
cone_0,1777,7.112,1.1875954932573787
cone_0,1778,7.116,1.186649527772548
cone_0,1779,7.12,1.1857035622877168
cone_0,1780,7.124,1.1847575968028858
cone_0,1781,7.128,1.183811631318055
cone_0,1782,7.132,1.182865665833224
cone_0,1783,7.136,1.1819197003483928
cone_0,1784,7.14,1.180973734863562
cone_0,1785,7.144,1.1800277693787309
cone_0,1786,7.148,1.1790818038939
cone_0,1787,7.152,1.178135838409069
cone_0,1788,7.156,1.177189872924238
cone_0,1789,7.16,1.176243907439407
cone_0,1790,7.164,1.1752979419545762
cone_0,1791,7.168,1.174351976469745
cone_0,1792,7.172,1.173406010984914
cone_0,1793,7.175999999999999,1.1724600455000833
cone_0,1794,7.18,1.1715140800152521
cone_0,1795,7.183999999999999,1.1705681145304212
cone_0,1796,7.188,1.1696221490455903
cone_0,1797,7.191999999999999,1.1686761835607593
cone_0,1798,7.196,1.1677302180759284
cone_0,1799,7.199999999999999,1.1667842525910974
cone_0,1800,7.204,1.1658382871062662
cone_0,1801,7.207999999999999,1.1648923216214355
cone_0,1802,7.212,1.1639463561366044
cone_0,1803,7.215999999999999,1.1630003906517734
cone_0,1804,7.22,1.1620544251669425
cone_0,1805,7.223999999999999,1.1611084596821115
cone_0,1806,7.228,1.1601624941972803
cone_0,1807,7.231999999999999,1.1592165287124496
cone_0,1808,7.236,1.1582705632276185
cone_0,1809,7.239999999999999,1.1573245977427875
cone_0,1810,7.244,1.1563786322579566
cone_0,1811,7.247999999999999,1.1554326667731256
cone_0,1812,7.252,1.1544867012882944
cone_0,1813,7.255999999999999,1.1535407358034637
cone_0,1814,7.26,1.1525947703186326
cone_0,1815,7.263999999999999,1.1516488048338016
cone_0,1816,7.268,1.1507028393489707
cone_0,1817,7.271999999999999,1.1497568738641397
cone_0,1818,7.276,1.1488109083793085
cone_0,1819,7.279999999999999,1.1478649428944778
cone_0,1820,7.284,1.1469189774096467
cone_0,1821,7.287999999999999,1.1459730119248157
cone_0,1822,7.292,1.1450270464399848
cone_0,1823,7.295999999999999,1.1440810809551538
cone_0,1824,7.3,1.1431351154703226
cone_0,1825,7.303999999999999,1.142189149985492
cone_0,1826,7.308,1.1412431845006608
cone_0,1827,7.311999999999999,1.1402972190158298
cone_0,1828,7.316,1.1393512535309989
cone_0,1829,7.319999999999999,1.138405288046168
cone_0,1830,7.324,1.1374593225613367
cone_0,1831,7.327999999999999,1.136513357076506
cone_0,1832,7.332,1.1355673915916749
cone_0,1833,7.335999999999999,1.134621426106844
cone_0,1834,7.34,1.133675460622013
cone_0,1835,7.343999999999999,1.132729495137182
cone_0,1836,7.348,1.1317835296523509
cone_0,1837,7.351999999999999,1.1308375641675201
cone_0,1838,7.356,1.129891598682689
cone_0,1839,7.359999999999999,1.128945633197858
cone_0,1840,7.364,1.127999667713027
cone_0,1841,7.367999999999999,1.1270537022281961
cone_0,1842,7.372,1.1261077367433652
cone_0,1843,7.3759999999999994,1.1251617712585342
cone_0,1844,7.38,1.124215805773703
cone_0,1845,7.3839999999999995,1.1232698402888723
cone_0,1846,7.388,1.1223238748040412
cone_0,1847,7.3919999999999995,1.1213779093192102
cone_0,1848,7.396,1.1204319438343793
cone_0,1849,7.3999999999999995,1.1194859783495483
cone_0,1850,7.404,1.1185400128647172
cone_0,1851,7.4079999999999995,1.1175940473798864
cone_0,1852,7.412,1.1166480818950553
cone_0,1853,7.4159999999999995,1.1157021164102243
cone_0,1854,7.42,1.1147561509253934
cone_0,1855,7.4239999999999995,1.1138101854405624
cone_0,1856,7.428,1.1128642199557313
cone_0,1857,7.4319999999999995,1.1119182544709005
cone_0,1858,7.436,1.1109722889860694
cone_0,1859,7.4399999999999995,1.1100263235012384
cone_0,1860,7.444,1.1090803580164075
cone_0,1861,7.4479999999999995,1.1081343925315765
cone_0,1862,7.452,1.1071884270467454
cone_0,1863,7.4559999999999995,1.1062424615619146
cone_0,1864,7.46,1.1052964960770835
cone_0,1865,7.4639999999999995,1.1043505305922525
cone_0,1866,7.468,1.1034045651074216
cone_0,1867,7.4719999999999995,1.1024585996225906
cone_0,1868,7.476,1.1015126341377595
cone_0,1869,7.4799999999999995,1.1005666686529287
cone_0,1870,7.484,1.0996207031680976
