Height,width_Predicted
0.9400000000000001,2.712926993115763
0.9440000000000001,2.71199174214343
0.9480000000000001,2.7110564911710977
0.9520000000000001,2.710121240198765
0.9560000000000001,2.7091859892264325
0.9600000000000001,2.7082507382540997
0.964,2.7073154872817673
0.968,2.706380236309435
0.972,2.705444985337102
0.976,2.7045097343647697
0.98,2.703574483392437
0.984,2.7026392324201045
0.988,2.701703981447772
0.992,2.7007687304754393
0.996,2.699833479503107
1.0,2.698898228530774
1.004,2.6979629775584417
1.008,2.697027726586109
1.012,2.6960924756137765
1.016,2.695157224641444
1.02,2.6942219736691113
1.024,2.693286722696779
1.028,2.692351471724446
1.032,2.6914162207521137
1.036,2.690480969779781
1.04,2.6895457188074485
1.044,2.688610467835116
1.048,2.6876752168627833
1.052,2.686739965890451
1.056,2.685804714918118
1.06,2.6848694639457857
1.064,2.6839342129734534
1.068,2.6829989620011205
1.072,2.682063711028788
1.076,2.6811284600564553
1.08,2.680193209084123
1.084,2.6792579581117906
1.088,2.6783227071394577
1.092,2.6773874561671254
1.096,2.6764522051947925
1.1,2.67551695422246
1.104,2.6745817032501273
1.108,2.673646452277795
1.112,2.6727112013054626
1.116,2.6717759503331298
1.12,2.6708406993607974
1.124,2.6699054483884646
1.1280000000000001,2.668970197416132
1.1320000000000001,2.6680349464437993
1.1360000000000001,2.667099695471467
1.1400000000000001,2.6661644444991346
1.1440000000000001,2.6652291935268018
1.1480000000000001,2.6642939425544694
1.1520000000000001,2.6633586915821366
1.1560000000000001,2.662423440609804
1.16,2.661488189637472
1.164,2.660552938665139
1.168,2.6596176876928066
1.172,2.6586824367204738
1.176,2.6577471857481414
1.18,2.656811934775809
1.184,2.655876683803476
1.188,2.654941432831144
1.192,2.654006181858811
1.196,2.6530709308864786
1.2,2.652135679914146
1.204,2.6512004289418134
1.208,2.650265177969481
1.212,2.649329926997148
1.216,2.648394676024816
1.22,2.647459425052483
1.224,2.6465241740801506
1.228,2.645588923107818
1.232,2.6446536721354854
1.236,2.643718421163153
1.24,2.64278317019082
1.244,2.641847919218488
1.248,2.640912668246155
1.252,2.6399774172738226
1.256,2.63904216630149
1.26,2.6381069153291574
1.264,2.637171664356825
1.268,2.636236413384492
1.272,2.63530116241216
1.276,2.634365911439827
1.28,2.6334306604674946
1.284,2.6324954094951623
1.288,2.6315601585228294
1.292,2.630624907550497
1.296,2.6296896565781642
1.3,2.628754405605832
1.304,2.6278191546334995
1.308,2.6268839036611666
1.312,2.6259486526888343
1.316,2.6250134017165014
1.32,2.624078150744169
1.324,2.6231428997718362
1.328,2.622207648799504
1.332,2.6212723978271715
1.336,2.6203371468548387
1.34,2.6194018958825063
1.344,2.6184666449101734
1.348,2.617531393937841
1.352,2.6165961429655082
1.356,2.615660891993176
1.36,2.6147256410208435
1.364,2.6137903900485107
1.368,2.6128551390761783
1.372,2.6119198881038455
1.3760000000000001,2.610984637131513
1.3800000000000001,2.6100493861591803
1.3840000000000001,2.609114135186848
1.3880000000000001,2.6081788842145155
1.3920000000000001,2.6072436332421827
1.3960000000000001,2.6063083822698503
1.4000000000000001,2.6053731312975175
1.4040000000000001,2.604437880325185
1.4080000000000001,2.6035026293528523
1.412,2.60256737838052
1.416,2.6016321274081875
1.42,2.6006968764358547
1.424,2.5997616254635223
1.428,2.59882637449119
1.432,2.597891123518857
1.436,2.5969558725465247
1.44,2.596020621574192
1.444,2.5950853706018595
1.448,2.5941501196295267
1.452,2.5932148686571943
1.456,2.592279617684862
1.46,2.591344366712529
1.464,2.5904091157401967
1.468,2.589473864767864
1.472,2.5885386137955315
1.476,2.5876033628231987
1.48,2.5866681118508663
1.484,2.585732860878534
1.488,2.584797609906201
1.492,2.5838623589338687
1.496,2.582927107961536
1.5,2.5819918569892035
1.504,2.5810566060168707
1.508,2.5801213550445383
1.512,2.579186104072206
1.516,2.578250853099873
1.52,2.5773156021275407
1.524,2.5763803511552084
1.528,2.5754451001828755
1.532,2.574509849210543
1.536,2.5735745982382103
1.54,2.572639347265878
1.544,2.571704096293545
1.548,2.5707688453212127
1.552,2.5698335943488804
1.556,2.5688983433765475
1.56,2.567963092404215
1.564,2.5670278414318823
1.568,2.56609259045955
1.572,2.565157339487217
1.576,2.5642220885148848
1.58,2.5632868375425524
1.584,2.5623515865702196
1.588,2.561416335597887
1.592,2.5604810846255543
1.596,2.559545833653222
1.6,2.558610582680889
1.604,2.5576753317085568
1.608,2.5567400807362244
1.612,2.5558048297638916
1.616,2.554869578791559
1.62,2.5539343278192264
1.624,2.552999076846894
1.6280000000000001,2.552063825874561
1.6320000000000001,2.5511285749022288
1.6360000000000001,2.5501933239298964
1.6400000000000001,2.5492580729575636
1.6440000000000001,2.548322821985231
1.6480000000000001,2.5473875710128984
1.6520000000000001,2.546452320040566
1.6560000000000001,2.5455170690682336
1.6600000000000001,2.544581818095901
1.6640000000000001,2.5436465671235684
1.6680000000000001,2.5427113161512356
1.672,2.541776065178903
1.676,2.540840814206571
1.68,2.539905563234238
1.684,2.5389703122619056
1.688,2.538035061289573
1.692,2.5370998103172404
1.696,2.5361645593449076
1.7,2.535229308372575
1.704,2.534294057400243
1.708,2.53335880642791
1.712,2.5324235554555776
1.716,2.531488304483245
1.72,2.5305530535109124
1.724,2.5296178025385796
1.728,2.528682551566247
1.732,2.527747300593915
1.736,2.526812049621582
1.74,2.5258767986492496
1.744,2.524941547676917
1.748,2.5240062967045844
1.752,2.523071045732252
1.756,2.5221357947599192
1.76,2.521200543787587
1.764,2.520265292815254
1.768,2.5193300418429216
1.772,2.5183947908705893
1.776,2.5174595398982564
1.78,2.516524288925924
1.784,2.5155890379535912
1.788,2.514653786981259
1.792,2.513718536008926
1.796,2.5127832850365937
1.8,2.5118480340642613
1.804,2.5109127830919284
1.808,2.509977532119596
1.812,2.5090422811472632
1.816,2.508107030174931
1.82,2.507171779202598
1.824,2.5062365282302657
1.828,2.5053012772579333
1.832,2.5043660262856005
1.836,2.503430775313268
1.84,2.5024955243409353
1.844,2.501560273368603
1.848,2.50062502239627
1.852,2.4996897714239377
1.856,2.4987545204516053
1.86,2.4978192694792725
1.864,2.49688401850694
1.868,2.4959487675346073
1.872,2.495013516562275
1.8760000000000001,2.494078265589942
1.8800000000000001,2.4931430146176097
1.8840000000000001,2.4922077636452773
1.8880000000000001,2.4912725126729445
1.8920000000000001,2.490337261700612
1.8960000000000001,2.4894020107282797
1.9000000000000001,2.488466759755947
1.9040000000000001,2.4875315087836145
1.9080000000000001,2.4865962578112817
1.9120000000000001,2.4856610068389493
1.9160000000000001,2.4847257558666165
1.9200000000000002,2.483790504894284
1.924,2.4828552539219517
1.928,2.481920002949619
1.932,2.4809847519772865
1.936,2.4800495010049537
1.94,2.4791142500326213
1.944,2.4781789990602885
1.948,2.477243748087956
1.952,2.4763084971156237
1.956,2.475373246143291
1.96,2.4744379951709585
1.964,2.4735027441986257
1.968,2.4725674932262933
1.972,2.471632242253961
1.976,2.470696991281628
1.98,2.4697617403092957
1.984,2.468826489336963
1.988,2.4678912383646305
1.992,2.466955987392298
1.996,2.4660207364199653
2.0,2.465085485447633
2.004,2.4641502344753
2.008,2.4632149835029677
2.012,2.462279732530635
2.016,2.4613444815583025
2.02,2.46040923058597
2.024,2.4594739796136373
2.028,2.458538728641305
2.032,2.457603477668972
2.036,2.4566682266966398
2.04,2.455732975724307
2.044,2.4547977247519746
2.048,2.453862473779642
2.052,2.4529272228073093
2.056,2.451991971834977
2.06,2.451056720862644
2.064,2.4501214698903118
2.068,2.449186218917979
2.072,2.4482509679456466
2.076,2.447315716973314
2.08,2.4463804660009814
2.084,2.445445215028649
2.088,2.444509964056316
2.092,2.4435747130839838
2.096,2.442639462111651
2.1,2.4417042111393186
2.104,2.440768960166986
2.108,2.4398337091946534
2.112,2.438898458222321
2.116,2.437963207249988
2.12,2.437027956277656
2.124,2.4360927053053234
2.128,2.4351574543329906
2.132,2.434222203360658
2.136,2.4332869523883254
2.14,2.432351701415993
2.144,2.4314164504436606
2.148,2.430481199471328
2.152,2.4295459484989954
2.156,2.4286106975266626
2.16,2.42767544655433
2.164,2.4267401955819974
2.168,2.425804944609665
2.172,2.4248696936373326
2.176,2.423934442665
2.18,2.4229991916926674
2.184,2.4220639407203346
2.188,2.421128689748002
2.192,2.4201934387756694
2.196,2.419258187803337
2.2,2.4183229368310046
2.204,2.417387685858672
2.208,2.4164524348863394
2.212,2.4155171839140066
2.216,2.4145819329416742
2.22,2.4136466819693414
2.224,2.412711430997009
2.228,2.4117761800246766
2.232,2.410840929052344
2.236,2.4099056780800114
2.24,2.408970427107679
2.244,2.4080351761353462
2.248,2.4070999251630134
2.2520000000000002,2.406164674190681
2.2560000000000002,2.4052294232183486
2.2600000000000002,2.404294172246016
2.2640000000000002,2.4033589212736834
2.2680000000000002,2.402423670301351
2.2720000000000002,2.4014884193290182
2.2760000000000002,2.4005531683566854
2.2800000000000002,2.399617917384353
2.2840000000000003,2.3986826664120207
2.2880000000000003,2.397747415439688
2.2920000000000003,2.3968121644673555
2.2960000000000003,2.395876913495023
2.3000000000000003,2.3949416625226903
2.3040000000000003,2.394006411550358
2.3080000000000003,2.393071160578025
2.312,2.3921359096056927
2.316,2.3912006586333603
2.32,2.3902654076610275
2.324,2.389330156688695
2.328,2.3883949057163623
2.332,2.38745965474403
2.336,2.3865244037716975
2.34,2.3855891527993647
2.344,2.3846539018270323
2.348,2.3837186508546995
2.352,2.382783399882367
2.356,2.3818481489100343
2.36,2.380912897937702
2.364,2.3799776469653695
2.368,2.3790423959930367
2.372,2.3781071450207043
2.376,2.3771718940483715
2.38,2.376236643076039
2.384,2.3753013921037063
2.388,2.374366141131374
2.392,2.3734308901590415
2.396,2.3724956391867087
2.4,2.3715603882143763
2.404,2.370625137242044
2.408,2.369689886269711
2.412,2.3687546352973783
2.416,2.367819384325046
2.42,2.3668841333527135
2.424,2.3659488823803807
2.428,2.3650136314080483
2.432,2.364078380435716
2.436,2.363143129463383
2.44,2.3622078784910503
2.444,2.361272627518718
2.448,2.3603373765463855
2.452,2.3594021255740527
2.456,2.3584668746017203
2.46,2.357531623629388
2.464,2.356596372657055
2.468,2.3556611216847227
2.472,2.35472587071239
2.476,2.3537906197400575
2.48,2.3528553687677247
2.484,2.3519201177953923
2.488,2.35098486682306
2.492,2.350049615850727
2.496,2.3491143648783948
2.5,2.348179113906062
2.504,2.3472438629337296
2.508,2.3463086119613967
2.512,2.3453733609890643
2.516,2.344438110016732
2.52,2.343502859044399
2.524,2.3425676080720668
2.528,2.341632357099734
2.532,2.3406971061274016
2.536,2.3397618551550687
2.54,2.3388266041827364
2.544,2.337891353210404
2.548,2.336956102238071
2.552,2.3360208512657388
2.556,2.3350856002934064
2.56,2.3341503493210736
2.564,2.3332150983487407
2.568,2.3322798473764084
2.572,2.331344596404076
2.576,2.330409345431743
2.58,2.329474094459411
2.584,2.3285388434870784
2.588,2.3276035925147456
2.592,2.3266683415424128
2.596,2.3257330905700804
2.6,2.324797839597748
2.604,2.323862588625415
2.608,2.322927337653083
2.612,2.3219920866807504
2.616,2.3210568357084176
2.62,2.320121584736085
2.624,2.3191863337637524
2.628,2.31825108279142
2.632,2.317315831819087
2.636,2.316380580846755
2.64,2.3154453298744224
2.644,2.3145100789020896
2.648,2.313574827929757
2.652,2.3126395769574244
2.656,2.311704325985092
2.66,2.310769075012759
2.664,2.309833824040427
2.668,2.3088985730680944
2.672,2.3079633220957616
2.676,2.3070280711234292
2.68,2.3060928201510964
2.684,2.305157569178764
2.688,2.304222318206431
2.692,2.303287067234099
2.696,2.3023518162617664
2.7,2.3014165652894336
2.704,2.3004813143171012
2.708,2.299546063344769
2.712,2.298610812372436
2.716,2.297675561400103
2.72,2.296740310427771
2.724,2.2958050594554384
2.728,2.2948698084831056
2.732,2.2939345575107732
2.736,2.292999306538441
2.74,2.292064055566108
2.744,2.291128804593775
2.748,2.290193553621443
2.7520000000000002,2.2892583026491105
2.7560000000000002,2.2883230516767776
2.7600000000000002,2.2873878007044453
2.7640000000000002,2.286452549732113
2.7680000000000002,2.28551729875978
2.7720000000000002,2.2845820477874477
2.7760000000000002,2.283646796815115
2.7800000000000002,2.2827115458427825
2.7840000000000003,2.2817762948704496
2.7880000000000003,2.2808410438981173
2.7920000000000003,2.279905792925785
2.7960000000000003,2.278970541953452
2.8000000000000003,2.2780352909811197
2.8040000000000003,2.277100040008787
2.8080000000000003,2.2761647890364545
2.8120000000000003,2.2752295380641216
2.8160000000000003,2.2742942870917893
2.82,2.273359036119457
2.824,2.272423785147124
2.828,2.2714885341747917
2.832,2.2705532832024593
2.836,2.2696180322301265
2.84,2.268682781257794
2.844,2.2677475302854613
2.848,2.266812279313129
2.852,2.265877028340796
2.856,2.2649417773684637
2.86,2.2640065263961313
2.864,2.2630712754237985
2.868,2.262136024451466
2.872,2.2612007734791337
2.876,2.260265522506801
2.88,2.259330271534468
2.884,2.2583950205621357
2.888,2.2574597695898033
2.892,2.2565245186174705
2.896,2.255589267645138
2.9,2.2546540166728057
2.904,2.253718765700473
2.908,2.25278351472814
2.912,2.2518482637558077
2.916,2.2509130127834753
2.92,2.2499777618111425
2.924,2.24904251083881
2.928,2.2481072598664777
2.932,2.247172008894145
2.936,2.2462367579218125
2.94,2.2453015069494797
2.944,2.2443662559771473
2.948,2.2434310050048145
2.952,2.242495754032482
2.956,2.2415605030601498
2.96,2.240625252087817
2.964,2.2396900011154846
2.968,2.2387547501431517
2.972,2.2378194991708193
2.976,2.2368842481984865
2.98,2.235948997226154
2.984,2.2350137462538218
2.988,2.234078495281489
2.992,2.2331432443091566
2.996,2.2322079933368237
3.0,2.2312727423644914
3.004,2.2303374913921585
3.008,2.229402240419826
3.012,2.2284669894474938
3.016,2.227531738475161
3.02,2.2265964875028286
3.024,2.225661236530496
3.028,2.2247259855581634
3.032,2.2237907345858305
3.036,2.222855483613498
3.04,2.221920232641166
3.044,2.220984981668833
3.048,2.2200497306965006
3.052,2.219114479724168
3.056,2.2181792287518354
3.06,2.217243977779503
3.064,2.21630872680717
3.068,2.215373475834838
3.072,2.214438224862505
3.076,2.2135029738901726
3.08,2.21256772291784
3.084,2.2116324719455074
3.088,2.210697220973175
3.092,2.209761970000842
3.096,2.20882671902851
3.1,2.207891468056177
3.104,2.2069562170838446
3.108,2.206020966111512
3.112,2.2050857151391794
3.116,2.204150464166847
3.12,2.203215213194514
3.124,2.202279962222182
3.128,2.201344711249849
3.132,2.2004094602775166
3.136,2.1994742093051842
3.14,2.1985389583328514
3.144,2.197603707360519
3.148,2.196668456388186
3.152,2.195733205415854
3.156,2.194797954443521
3.16,2.1938627034711886
3.164,2.1929274524988562
3.168,2.1919922015265234
3.172,2.191056950554191
3.176,2.1901216995818586
3.18,2.189186448609526
3.184,2.188251197637193
3.188,2.1873159466648606
3.192,2.1863806956925282
3.196,2.1854454447201954
3.2,2.184510193747863
3.204,2.1835749427755307
3.208,2.182639691803198
3.212,2.1817044408308655
3.216,2.1807691898585326
3.22,2.1798339388862003
3.224,2.1788986879138674
3.228,2.177963436941535
3.232,2.1770281859692027
3.236,2.17609293499687
3.24,2.1751576840245375
3.244,2.1742224330522046
3.248,2.1732871820798723
3.2520000000000002,2.1723519311075394
3.2560000000000002,2.171416680135207
3.2600000000000002,2.1704814291628747
3.2640000000000002,2.169546178190542
3.2680000000000002,2.1686109272182095
3.2720000000000002,2.1676756762458766
3.2760000000000002,2.1667404252735443
3.2800000000000002,2.1658051743012114
3.2840000000000003,2.164869923328879
3.2880000000000003,2.1639346723565467
3.2920000000000003,2.162999421384214
3.2960000000000003,2.1620641704118815
3.3000000000000003,2.161128919439549
3.3040000000000003,2.1601936684672163
3.3080000000000003,2.1592584174948835
3.3120000000000003,2.158323166522551
3.3160000000000003,2.1573879155502187
3.3200000000000003,2.156452664577886
3.3240000000000003,2.1555174136055535
3.3280000000000003,2.154582162633221
3.3320000000000003,2.1536469116608883
3.336,2.152711660688556
3.34,2.1517764097162235
3.344,2.1508411587438907
3.348,2.149905907771558
3.352,2.1489706567992255
3.356,2.148035405826893
3.36,2.1471001548545603
3.364,2.146164903882228
3.368,2.1452296529098955
3.372,2.1442944019375627
3.376,2.1433591509652303
3.38,2.1424238999928975
3.384,2.141488649020565
3.388,2.1405533980482323
3.392,2.1396181470759
3.396,2.1386828961035675
3.4,2.1377476451312347
3.404,2.1368123941589023
3.408,2.1358771431865695
3.412,2.134941892214237
3.416,2.1340066412419043
3.42,2.133071390269572
3.424,2.1321361392972396
3.428,2.1312008883249067
3.432,2.1302656373525743
3.436,2.1293303863802415
3.44,2.128395135407909
3.444,2.1274598844355763
3.448,2.126524633463244
3.452,2.1255893824909116
3.456,2.1246541315185787
3.46,2.1237188805462464
3.464,2.122783629573914
3.468,2.121848378601581
3.472,2.1209131276292483
3.476,2.119977876656916
3.48,2.1190426256845836
3.484,2.1181073747122507
3.488,2.1171721237399184
3.492,2.116236872767586
3.496,2.115301621795253
3.5,2.1143663708229203
3.504,2.113431119850588
3.508,2.1124958688782556
3.512,2.1115606179059228
3.516,2.1106253669335904
3.52,2.109690115961258
3.524,2.108754864988925
3.528,2.107819614016593
3.532,2.10688436304426
3.536,2.1059491120719276
3.54,2.1050138610995948
3.544,2.1040786101272624
3.548,2.10314335915493
3.552,2.102208108182597
3.556,2.101272857210265
3.56,2.100337606237932
3.564,2.0994023552655996
3.568,2.0984671042932668
3.572,2.0975318533209344
3.576,2.096596602348602
3.58,2.095661351376269
3.584,2.094726100403937
3.588,2.093790849431604
3.592,2.0928555984592716
3.596,2.091920347486939
3.6,2.0909850965146064
3.604,2.090049845542274
3.608,2.089114594569941
3.612,2.088179343597609
3.616,2.0872440926252764
3.62,2.0863088416529436
3.624,2.085373590680611
3.628,2.0844383397082784
3.632,2.083503088735946
3.636,2.082567837763613
3.64,2.081632586791281
3.644,2.0806973358189484
3.648,2.0797620848466156
3.652,2.078826833874283
3.656,2.0778915829019504
3.66,2.076956331929618
3.664,2.076021080957285
3.668,2.075085829984953
3.672,2.0741505790126205
3.676,2.0732153280402876
3.68,2.0722800770679553
3.684,2.0713448260956224
3.688,2.07040957512329
3.692,2.0694743241509572
3.696,2.068539073178625
3.7,2.0676038222062925
3.704,2.0666685712339596
3.708,2.0657333202616273
3.712,2.0647980692892944
3.716,2.063862818316962
3.72,2.0629275673446292
3.724,2.061992316372297
3.728,2.0610570653999645
3.732,2.0601218144276316
3.736,2.0591865634552993
3.74,2.0582513124829664
3.744,2.057316061510634
3.748,2.0563808105383012
3.7520000000000002,2.055445559565969
3.7560000000000002,2.0545103085936365
3.7600000000000002,2.0535750576213037
3.7640000000000002,2.0526398066489713
3.7680000000000002,2.051704555676639
3.7720000000000002,2.050769304704306
3.7760000000000002,2.0498340537319732
3.7800000000000002,2.048898802759641
3.7840000000000003,2.0479635517873085
3.7880000000000003,2.0470283008149757
3.7920000000000003,2.0460930498426433
3.7960000000000003,2.045157798870311
3.8000000000000003,2.044222547897978
3.8040000000000003,2.0432872969256457
3.8080000000000003,2.042352045953313
3.8120000000000003,2.0414167949809805
3.8160000000000003,2.0404815440086477
3.8200000000000003,2.0395462930363153
3.8240000000000003,2.038611042063983
3.8280000000000003,2.03767579109165
3.8320000000000003,2.0367405401193177
3.8360000000000003,2.035805289146985
3.8400000000000003,2.0348700381746525
3.844,2.03393478720232
3.848,2.0329995362299873
3.852,2.032064285257655
3.856,2.031129034285322
3.86,2.0301937833129897
3.864,2.0292585323406573
3.868,2.0283232813683245
3.872,2.027388030395992
3.876,2.0264527794236593
3.88,2.025517528451327
3.884,2.024582277478994
3.888,2.0236470265066617
3.892,2.0227117755343293
3.896,2.0217765245619965
3.9,2.020841273589664
3.904,2.0199060226173313
3.908,2.018970771644999
3.912,2.018035520672666
3.916,2.0171002697003337
3.92,2.0161650187280014
3.924,2.0152297677556685
3.928,2.014294516783336
3.932,2.0133592658110038
3.936,2.012424014838671
3.94,2.011488763866338
3.944,2.0105535128940057
3.948,2.0096182619216734
3.952,2.0086830109493405
3.956,2.007747759977008
3.96,2.006812509004676
3.964,2.005877258032343
3.968,2.00494200706001
3.972,2.0040067560876778
3.976,2.0030715051153454
3.98,2.0021362541430126
3.984,2.00120100317068
3.988,2.000265752198348
3.992,1.999330501226015
3.996,1.9983952502536826
4.0,1.9974599992813498
4.004,1.9965247483090174
4.008,1.9955894973366848
4.012,1.9946542463643522
4.016,1.9937189953920196
4.02,1.9927837444196872
4.024,1.9918484934473546
4.028,1.990913242475022
4.032,1.9899779915026894
4.036,1.989042740530357
4.04,1.9881074895580242
4.044,1.9871722385856918
4.048,1.986236987613359
4.052,1.9853017366410266
4.056,1.9843664856686938
4.06,1.9834312346963614
4.064,1.9824959837240288
4.068,1.9815607327516962
4.072,1.9806254817793638
4.076,1.9796902308070312
4.08,1.9787549798346986
4.084,1.9778197288623662
4.088,1.9768844778900334
4.092,1.975949226917701
4.096,1.9750139759453682
4.1,1.9740787249730358
4.103999999999999,1.9731434740007034
4.108,1.9722082230283706
4.111999999999999,1.9712729720560382
4.116,1.9703377210837054
4.119999999999999,1.969402470111373
4.124,1.9684672191390404
4.127999999999999,1.9675319681667078
4.132,1.9665967171943752
4.135999999999999,1.9656614662220429
4.14,1.9647262152497103
4.143999999999999,1.9637909642773776
4.148,1.962855713305045
4.151999999999999,1.9619204623327127
4.156,1.9609852113603798
4.159999999999999,1.9600499603880475
4.164,1.9591147094157146
