cluster_label,x_center,y_center,absolute_x_center,absolute_y_center
0.0,0.6975898545037829,0.44894526211826985,3344.245762491135,2318.3533335787456
1.0,0.061907117765412856,0.4456280810065208,296.7827225673892,2301.2234103176734
2.0,0.365368896628771,0.9563788695841401,1751.5784904383281,4938.740482532499
